corpusSeq,docId,unitId,unitStart,unitEnd,unitDur,unitBil,tokenSeq,sequence,order,place,back,actor,transcript,text,kind,endNote,part,tag,depRel,headText,headId,Lemma,turnSeq,turnBil,turnOrder,pSentSeq,pSentBil,pSentOrder
195802,27,1,1.860,2.860,1.000,B,1,1,1,,,PHIL;,(...),(...),Pause,"",PROPN,NNP,punct,Coo:l,2,(...),1,B,1,1,B,1
195803,27,1,1.860,2.860,1.000,L,2,1,2,1,1,PHIL;,Coo:l,Cool,Word,"",PROPN,NNP,dep,(Hx),9,Coo:l,1,I,2,1,L,2
195804,27,1,1.860,2.860,1.000,O,3,1,3,,,PHIL;,.,.,EndNote,final,PUNCT,.,punct,Coo:l,2,.,1,O,3,1,O,3
195806,27,2,2.860,4.640,1.780,B,5,2,1,,,PHIL;,(.),(.),Pause,"",NUM,CD,compound,(H),6,(.),1,I,5,2,B,5
195807,27,2,2.860,4.640,1.780,I,6,2,2,,,PHIL;,(H),(H),Vocalism,"",PROPN,NNP,punct,(Hx),9,(H),1,I,6,2,I,6
195808,27,2,2.860,4.640,1.780,I,7,2,3,1,2,PHIL;,Alright,Alright,Word,"",PROPN,NNP,compound,folks,8,Alright,1,I,7,2,I,7
195809,27,2,2.860,4.640,1.780,I,8,2,4,2,1,PHIL;,folks,folks,Word,"",NOUN,NNS,nsubj,(Hx),9,folk,1,I,8,2,I,8
195810,27,2,2.860,4.640,1.780,L,9,2,5,,,PHIL;,(Hx),(Hx),Vocalism,"",PUNCT,-LRB-,ccomp,like,106,(Hx),1,I,9,2,L,9
195811,27,2,2.860,4.640,1.780,O,10,2,6,,,PHIL;,.,.,EndNote,final,PUNCT,.,punct,(Hx),9,.,1,O,10,2,O,10
195813,27,3,4.640,6.020,1.380,B,12,3,1,,,PHIL;,(...),(...),Pause,"",INTJ,UH,punct,6.020,,(...),1,I,12,3,B,12
195814,27,3,4.640,6.020,1.380,I,13,3,2,1,2,PHIL;,Well,Well,Word,"",INTJ,UH,intj,(Hx),15,well,1,I,13,3,I,13
195815,27,3,4.640,6.020,1.380,I,14,3,3,2,1,PHIL;,alreet,alreet,Word,"",VERB,VBP,compound,(Hx),15,alreet,1,I,14,3,I,14
195816,27,3,4.640,6.020,1.380,L,15,3,4,,,PHIL;,(Hx),(Hx),Vocalism,"",PUNCT,-LRB-,appos,6.020,,(Hx),1,I,15,3,I,15
195817,27,3,4.640,6.020,1.380,O,16,3,5,,,PHIL;,",",",",EndNote,continuing,PUNCT,",",punct,(Hx),15,",",1,O,16,3,O,16
195819,27,4,6.020,6.850,0.830,B,18,4,1,1,2,PHIL;,well,well,Word,"",ADJ,JJ,intj,(Hx),9,well,1,I,18,3,I,18
195820,27,4,6.020,6.850,0.830,I,19,4,2,2,1,PHIL;,alroot,alroot,Word,"",NOUN,NN,compound,(Hx),20,alroot,1,I,19,3,I,19
195821,27,4,6.020,6.850,0.830,L,20,4,3,,,PHIL;,(Hx),(Hx),Vocalism,"",PUNCT,-LRB-,pobj,well,18,(Hx),1,I,20,3,I,20
195822,27,4,6.020,6.850,0.830,O,21,4,4,,,PHIL;,",",",",EndNote,continuing,PUNCT,",",punct,(Hx),9,",",1,O,21,3,O,21
195824,27,5,6.850,7.590,0.740,B,23,5,1,1,2,PHIL;,well,well,Word,"",ADV,RB,intj,alright,24,well,1,I,23,3,I,23
195825,27,5,6.850,7.590,0.740,L,24,5,2,2,1,PHIL;,alright,alright,Word,"",INTJ,UH,cc,7.590,,alright,1,I,24,3,L,24
195826,27,5,6.850,7.590,0.740,O,25,5,3,,,PHIL;,.,.,EndNote,final,PUNCT,.,punct,alright,24,.,1,O,25,3,O,25
195828,27,6,7.590,10.790,3.200,B,27,6,1,,,PHIL;,(H),(H),Vocalism,"",PROPN,NNP,appos,7.590,,(H),1,I,27,4,B,27
195829,27,6,7.590,10.790,3.200,I,28,6,2,1,19,PHIL;,By,By,Word,"",ADP,IN,prep,'m,31,by,1,I,28,4,I,28
195830,27,6,7.590,10.790,3.200,I,29,6,3,2,18,PHIL;,now,now,Word,"",ADV,RB,pcomp,By,28,now,1,I,29,4,I,29
195831,27,6,7.590,10.790,3.200,I,30,6,4,3,17,PHIL;,I,I,Word,"",PRON,PRP,nsubj,'m,31,i,1,I,30,4,I,30
195832,27,6,7.590,10.790,3.200,I,31,6,5,4,16,PHIL;,'m,'m,Word,"",AUX,VBP,punct,(Hx),9,be,1,I,31,4,I,31
195833,27,6,7.590,10.790,3.200,I,32,6,6,5,15,PHIL;,sure,sure,Word,"",ADJ,JJ,acomp,'m,31,sure,1,I,32,4,I,32
195834,27,6,7.590,10.790,3.200,I,33,6,7,6,14,PHIL;,you,you,Word,"",PRON,PRP,nsubj,wondering,35,-PRON-,1,I,33,4,I,33
195835,27,6,7.590,10.790,3.200,I,34,6,8,7,13,PHIL;,'re,'re,Word,"",AUX,VBP,aux,wondering,35,be,1,I,34,4,I,34
195836,27,6,7.590,10.790,3.200,I,35,6,9,8,12,PHIL;,wondering,wondering,Word,"",VERB,VBG,ccomp,sure,32,wonder,1,I,35,4,I,35
195837,27,6,7.590,10.790,3.200,I,36,6,10,9,11,PHIL;,about,about,Word,"",ADP,IN,prep,wondering,35,about,1,I,36,4,I,36
195838,27,6,7.590,10.790,3.200,I,37,6,11,10,10,PHIL;,the,the,Word,"",DET,DT,det,things,39,the,1,I,37,4,I,37
195839,27,6,7.590,10.790,3.200,I,38,6,12,11,9,PHIL;,different,different,Word,"",ADJ,JJ,amod,things,39,different,1,I,38,4,I,38
195840,27,6,7.590,10.790,3.200,I,39,6,13,12,8,PHIL;,things,things,Word,"",NOUN,NNS,pobj,about,36,thing,1,I,39,4,I,39
195841,27,6,7.590,10.790,3.200,I,40,6,14,13,7,PHIL;,that,that,Word,"",DET,WDT,dobj,have,42,that,1,I,40,4,I,40
195842,27,6,7.590,10.790,3.200,I,41,6,15,14,6,PHIL;,I,I,Word,"",PRON,PRP,nsubj,have,42,-PRON-,1,I,41,4,I,41
195843,27,6,7.590,10.790,3.200,I,42,6,16,15,5,PHIL;,have,have,Word,"",AUX,VBP,relcl,things,39,have,1,I,42,4,I,42
195844,27,6,7.590,10.790,3.200,I,43,6,17,16,4,PHIL;,on,on,Word,"",ADP,IN,prep,have,42,on,1,I,43,4,I,43
195845,27,6,7.590,10.790,3.200,I,44,6,18,17,3,PHIL;,the,the,Word,"",DET,DT,det,table,45,the,1,I,44,4,I,44
195846,27,6,7.590,10.790,3.200,I,45,6,19,18,2,PHIL;,table,table,Word,"",NOUN,NN,pobj,on,43,table,1,I,45,4,I,45
195847,27,6,7.590,10.790,3.200,L,46,6,20,19,1,PHIL;,here,here,Word,"",ADV,RB,advmod,table,45,here,1,I,46,4,I,46
195848,27,6,7.590,10.790,3.200,O,47,6,21,,,PHIL;,",",",",EndNote,continuing,PUNCT,",",punct,things,39,",",1,O,47,4,O,47
195850,27,7,10.790,11.400,0.610,B,49,7,1,1,2,PHIL;,but,but,Word,"",CCONJ,CC,cc,things,39,but,1,I,49,4,I,49
195851,27,7,10.790,11.400,0.610,L,50,7,2,2,1,PHIL;,first,first,Word,"",ADV,RB,advmod,like,57,first,1,I,50,4,I,50
195852,27,7,10.790,11.400,0.610,O,51,7,3,,,PHIL;,",",",",EndNote,continuing,PUNCT,",",punct,like,57,",",1,O,51,4,O,51
195854,27,8,11.720,14.250,2.530,B,53,8,1,,,PHIL;,(H),(H),Vocalism,"",PROPN,NNP,npadvmod,like,57,(H),1,I,53,4,I,53
195855,27,8,11.720,14.250,2.530,I,54,8,2,,,PHIL;,(...),(...),Pause,"",INTJ,UH,punct,like,57,(...),1,I,54,4,I,54
195856,27,8,11.720,14.250,2.530,I,55,8,3,1,11,PHIL;,I,I,Word,"",PRON,PRP,nsubj,like,57,-PRON-,1,I,55,4,I,55
195857,27,8,11.720,14.250,2.530,I,56,8,4,2,10,PHIL;,would,would,Word,"",VERB,MD,aux,like,57,would,1,I,56,4,I,56
195858,27,8,11.720,14.250,2.530,I,57,8,5,3,9,PHIL;,like,like,Word,"",VERB,VB,conj,(Hx),9,like,1,I,57,4,I,57
195859,27,8,11.720,14.250,2.530,I,58,8,6,4,8,PHIL;,to,to,Word,"",PART,TO,prep,like,57,to,1,I,58,4,I,58
195860,27,8,11.720,14.250,2.530,I,59,8,7,,,PHIL;,(.),(.),Pause,"",NUM,CD,pobj,to,58,(.),1,I,59,4,I,59
195861,27,8,11.720,14.250,2.530,I,60,8,8,5,7,PHIL;,talk,talk,Word,"",VERB,VB,xcomp,like,57,talk,1,I,60,4,I,60
195862,27,8,11.720,14.250,2.530,I,61,8,9,6,6,PHIL;,to,to,Word,"",ADP,IN,prep,talk,60,to,1,I,61,4,I,61
195863,27,8,11.720,14.250,2.530,I,62,8,10,7,5,PHIL;,you,you,Word,"",PRON,PRP,pobj,to,61,-PRON-,1,I,62,4,I,62
195864,27,8,11.720,14.250,2.530,I,63,8,11,8,4,PHIL;,about,about,Word,"",ADP,IN,prep,talk,60,about,1,I,63,4,I,63
195865,27,8,11.720,14.250,2.530,I,64,8,12,9,3,PHIL;,these,these,Word,"",DET,DT,det,items,66,these,1,I,64,4,I,64
195866,27,8,11.720,14.250,2.530,I,65,8,13,10,2,PHIL;,three,three,Word,"",NUM,CD,nummod,items,66,three,1,I,65,4,I,65
195867,27,8,11.720,14.250,2.530,L,66,8,14,11,1,PHIL;,items,items,Word,"",NOUN,NNS,pobj,about,63,item,1,I,66,4,L,66
195868,27,8,11.720,14.250,2.530,O,67,8,15,,,PHIL;,.,.,EndNote,final,PUNCT,.,punct,like,57,.,1,O,67,4,O,67
195870,27,9,14.250,14.970,0.720,B,69,9,1,1,3,PHIL;,I,I,Word,"",PRON,PRP,nsubj,have,70,-PRON-,1,I,69,5,B,69
195871,27,9,14.250,14.970,0.720,I,70,9,2,2,2,PHIL;,have,have,Word,"",AUX,VBP,relcl,14.970,,have,1,I,70,5,I,70
195872,27,9,14.250,14.970,0.720,L,71,9,3,3,1,PHIL;,here,here,Word,"",ADV,RB,advmod,have,70,here,1,I,71,5,I,71
195873,27,9,14.250,14.970,0.720,O,72,9,4,,,PHIL;,",",",",EndNote,continuing,PUNCT,",",punct,(Hx),9,",",1,O,72,5,O,72
195875,27,10,15.110,16.310,1.200,B,74,10,1,,,PHIL;,(H),(H),Vocalism,"",NUM,CD,npadvmod,(Hx),9,(h),1,I,74,5,I,74
195876,27,10,15.110,16.310,1.200,I,75,10,2,1,5,PHIL;,some,some,Word,"",DET,DT,det,ice,76,some,1,I,75,5,I,75
195877,27,10,15.110,16.310,1.200,I,76,10,3,2,4,PHIL;,ice,ice,Word,"",NOUN,NN,nsubj,rising,92,ice,1,I,76,5,I,76
195878,27,10,15.110,16.310,1.200,I,77,10,4,3,3,PHIL;,in,in,Word,"",ADP,IN,prep,ice,76,in,1,I,77,5,I,77
195879,27,10,15.110,16.310,1.200,I,78,10,5,4,2,PHIL;,a,a,Word,"",DET,DT,det,pan,79,a,1,I,78,5,I,78
195880,27,10,15.110,16.310,1.200,L,79,10,6,5,1,PHIL;,pan,pan,Word,"",NOUN,NN,pobj,in,77,pan,1,I,79,5,I,79
195881,27,10,15.110,16.310,1.200,O,80,10,7,,,PHIL;,",",",",EndNote,continuing,PUNCT,",",punct,pan,79,",",1,O,80,5,O,80
195883,27,11,16.310,17.490,1.180,B,82,11,1,,,PHIL;,(H),(H),Vocalism,"",NUM,CD,nummod,water,83,(h),1,I,82,5,I,82
195884,27,11,16.310,17.490,1.180,I,83,11,2,1,4,PHIL;,water,water,Word,"",NOUN,NN,nsubj,rising,92,water,1,I,83,5,I,83
195885,27,11,16.310,17.490,1.180,I,84,11,3,2,3,PHIL;,in,in,Word,"",ADP,IN,prep,water,83,in,1,I,84,5,I,84
195886,27,11,16.310,17.490,1.180,I,85,11,4,3,2,PHIL;,this,this,Word,"",DET,DT,det,glass,86,this,1,I,85,5,I,85
195887,27,11,16.310,17.490,1.180,L,86,11,5,4,1,PHIL;,glass,glass,Word,"",NOUN,NN,pobj,in,84,glass,1,I,86,5,I,86
195888,27,11,16.310,17.490,1.180,O,87,11,6,,,PHIL;,",",",",EndNote,continuing,PUNCT,",",punct,water,83,",",1,O,87,5,O,87
195890,27,12,17.490,19.100,1.610,B,89,12,1,,,PHIL;,(.),(.),Pause,"",NOUN,NNS,punct,water,83,(.),1,I,89,5,I,89
195891,27,12,17.490,19.100,1.610,I,90,12,2,1,6,PHIL;,and,and,Word,"",CCONJ,CC,cc,water,83,and,1,I,90,5,I,90
195892,27,12,17.490,19.100,1.610,I,91,12,3,2,5,PHIL;,steam,steam,Word,"",VERB,VB,conj,water,83,steam,1,I,91,5,I,91
195893,27,12,17.490,19.100,1.610,I,92,12,4,3,4,PHIL;,rising,rising,Word,"",VERB,VBG,advcl,(Hx),9,rise,1,I,92,5,I,92
195894,27,12,17.490,19.100,1.610,I,93,12,5,4,3,PHIL;,from,from,Word,"",ADP,IN,prep,rising,92,from,1,I,93,5,I,93
195895,27,12,17.490,19.100,1.610,I,94,12,6,5,2,PHIL;,this,this,Word,"",DET,DT,det,pot,95,this,1,I,94,5,I,94
195896,27,12,17.490,19.100,1.610,L,95,12,7,6,1,PHIL;,pot,pot,Word,"",NOUN,NN,pobj,from,93,pot,1,I,95,5,L,95
195897,27,12,17.490,19.100,1.610,O,96,12,8,,,PHIL;,.,.,EndNote,final,PUNCT,.,punct,(Hx),9,.,1,O,96,5,O,96
195899,27,13,19.100,20.200,1.100,B,98,13,1,,,PHIL;,(H),(H),Vocalism,"",NUM,CD,npadvmod,20.200,,(h),1,I,98,6,B,98
195900,27,13,19.100,20.200,1.100,I,99,13,2,,,PHIL;,(.),(.),Pause,"",NUM,CD,compound,Now:,100,(.),1,I,99,6,I,99
195901,27,13,19.100,20.200,1.100,L,100,13,3,1,1,PHIL;,Now:,Now,Word,"",NOUN,NN,quantmod,20.200,,now:,1,I,100,6,L,100
195902,27,13,19.100,20.200,1.100,O,101,13,4,,,PHIL;,.,.,EndNote,final,PUNCT,.,punct,(Hx),9,.,1,O,101,6,O,101
195904,27,14,20.410,21.580,1.170,B,103,14,1,,,PHIL;,(...),(...),Pause,"",INTJ,UH,punct,like,106,(...),1,I,103,7,B,103
195905,27,14,20.410,21.580,1.170,I,104,14,2,1,6,PHIL;,I,I,Word,"",PRON,PRP,nsubj,like,106,-PRON-,1,I,104,7,I,104
195906,27,14,20.410,21.580,1.170,I,105,14,3,2,5,PHIL;,would,would,Word,"",VERB,MD,aux,like,106,would,1,I,105,7,I,105
195907,27,14,20.410,21.580,1.170,I,106,14,4,3,4,PHIL;,like,like,Word,"",VERB,VB,ccomp,are,186,like,1,I,106,7,I,106
195908,27,14,20.410,21.580,1.170,I,107,14,5,4,3,PHIL;,to,to,Word,"",PART,TO,aux,ask,108,to,1,I,107,7,I,107
195909,27,14,20.410,21.580,1.170,I,108,14,6,5,2,PHIL;,ask,ask,Word,"",VERB,VB,xcomp,like,106,ask,1,I,108,7,I,108
195910,27,14,20.410,21.580,1.170,L,109,14,7,6,1,PHIL;,you,you,Word,"",PRON,PRP,dobj,ask,108,-PRON-,1,I,109,7,I,109
195911,27,14,20.410,21.580,1.170,O,110,14,8,,,PHIL;,",",",",EndNote,continuing,PUNCT,",",punct,ask,108,",",1,O,110,7,O,110
195913,27,15,21.580,22.870,1.290,B,112,15,1,1,4,PHIL;,how,how,Word,"",ADV,WRB,advmod,things,115,how,1,I,112,7,I,112
195914,27,15,21.580,22.870,1.290,I,113,15,2,2,3,PHIL;,these,these,Word,"",DET,DT,det,things,115,these,1,I,113,7,I,113
