corpusSeq,docId,unitId,unitStart,unitEnd,unitDur,unitBil,tokenSeq,sequence,order,place,back,actor,transcript,text,kind,endNote,part,tag,depRel,headText,headId,Lemma,turnSeq,turnBil,turnOrder,pSentSeq,pSentBil,pSentOrder
189014,26,1,4.270,7.282,3.012,B,1,1,1,,,PATTY;,(...),(...),Pause,"",PUNCT,.,punct,PATTY;,,(...),1,B,1,1,B,1
189015,26,1,4.270,7.282,3.012,I,2,1,2,1,11,PATTY;,I,I,Word,"",PRON,PRP,nsubj,wanted,4,-PRON-,1,I,2,1,I,2
189016,26,1,4.270,7.282,3.012,I,3,1,3,2,10,PATTY;,Just,Just,Word,"",ADV,RB,advmod,wanted,4,just,1,I,3,1,I,3
189017,26,1,4.270,7.282,3.012,I,4,1,4,3,9,PATTY;,wanted,wanted,Word,"",VERB,VBD,ccomp,felt,79,want,1,I,4,1,I,4
189018,26,1,4.270,7.282,3.012,I,5,1,5,4,8,PATTY;,to,to,Word,"",PART,TO,aux,go,6,to,1,I,5,1,I,5
189019,26,1,4.270,7.282,3.012,I,6,1,6,5,7,PATTY;,go,go,Word,"",VERB,VB,xcomp,wanted,4,go,1,I,6,1,I,6
189020,26,1,4.270,7.282,3.012,I,7,1,7,6,6,PATTY;,over,over,Word,"",ADP,IN,prep,go,6,over,1,I,7,1,I,7
189021,26,1,4.270,7.282,3.012,I,8,1,8,7,5,PATTY;,the,the,Word,"",DET,DT,det,changes,9,the,1,I,8,1,I,8
189022,26,1,4.270,7.282,3.012,I,9,1,9,8,4,PATTY;,changes,changes,Word,"",NOUN,NNS,pobj,over,7,change,1,I,9,1,I,9
189023,26,1,4.270,7.282,3.012,I,10,1,10,9,3,PATTY;,in,in,Word,"",ADP,IN,prep,changes,9,in,1,I,10,1,I,10
189024,26,1,4.270,7.282,3.012,I,11,1,11,10,2,PATTY;,the,the,Word,"",DET,DT,det,schedule,12,the,1,I,11,1,I,11
189025,26,1,4.270,7.282,3.012,L,12,1,12,11,1,PATTY;,schedule,schedule,Word,"",NOUN,NN,pobj,in,10,schedule,1,I,12,1,L,12
