corpusSeq,docId,unitId,unitStart,unitEnd,unitDur,unitBil,tokenSeq,sequence,order,place,back,actor,transcript,text,kind,endNote,part,tag,depRel,headText,headId,Lemma,turnSeq,turnBil,turnOrder,pSentSeq,pSentBil,pSentOrder
218588,30,1,0.000,1.000,1.000,B,1,1,1,,,DANNY;,(...),(...),Pause,"",PUNCT,'',punct,0.000,,(...),1,B,1,1,B,1
218589,30,1,0.000,1.000,1.000,L,2,1,2,,,DANNY;,(H),(H),Vocalism,"",PROPN,NNP,nummod,6.310,,(H),1,I,2,1,I,2
218591,30,2,1.810,6.310,4.500,B,4,2,1,,,DANNY;,(...),(...),Pause,"",NOUN,NNS,punct,gon,9,(...),1,I,4,1,I,4
218592,30,2,1.810,6.310,4.500,I,5,2,2,1,13,DANNY;,This,This,Word,"",DET,DT,det,morning,6,this,1,I,5,1,I,5
218593,30,2,1.810,6.310,4.500,I,6,2,3,2,12,DANNY;,morning,morning,Word,"",NOUN,NN,npadvmod,gon,9,morning,1,I,6,1,I,6
218594,30,2,1.810,6.310,4.500,I,7,2,4,3,11,DANNY;,we,we,Word,"",PRON,PRP,nsubj,gon,9,-PRON-,1,I,7,1,I,7
218595,30,2,1.810,6.310,4.500,I,8,2,5,4,10,DANNY;,'re,'re,Word,"",AUX,VBP,aux,gon,9,be,1,I,8,1,I,8
218596,30,2,1.810,6.310,4.500,I,9,2,6,5,9,DANNY;,gon,gon,Word,"",VERB,VBG,ccomp,trying,46,go,1,I,9,1,I,9
218597,30,2,1.810,6.310,4.500,I,10,2,7,6,8,DANNY;,na,na,Word,"",PART,TO,aux,looking,12,to,1,I,10,1,I,10
218598,30,2,1.810,6.310,4.500,I,11,2,8,7,7,DANNY;,be,be,Word,"",AUX,VB,aux,looking,12,be,1,I,11,1,I,11
218599,30,2,1.810,6.310,4.500,I,12,2,9,8,6,DANNY;,looking,looking,Word,"",VERB,VBG,xcomp,gon,9,look,1,I,12,1,I,12
218600,30,2,1.810,6.310,4.500,I,13,2,10,9,5,DANNY;,in,in,Word,"",ADP,IN,prep,looking,12,in,1,I,13,1,I,13
218601,30,2,1.810,6.310,4.500,I,14,2,11,10,4,DANNY;,the,the,Word,"",DET,DT,det,book,15,the,1,I,14,1,I,14
218602,30,2,1.810,6.310,4.500,I,15,2,12,11,3,DANNY;,book,book,Word,"",NOUN,NN,pobj,in,13,book,1,I,15,1,I,15
218603,30,2,1.810,6.310,4.500,I,16,2,13,12,2,DANNY;,of,of,Word,"",ADP,IN,prep,book,15,of,1,I,16,1,I,16
218604,30,2,1.810,6.310,4.500,L,17,2,14,13,1,DANNY;,Exodus,Exodus,Word,"",PROPN,NNP,pobj,of,16,Exodus,1,I,17,1,I,17
218605,30,2,1.810,6.310,4.500,O,18,2,15,,,DANNY;,",",",",EndNote,continuing,PUNCT,",",punct,gon,9,",",1,O,18,1,O,18
218607,30,3,6.310,9.787,3.477,B,20,3,1,,,DANNY;,(...),(...),Pause,"",INTJ,UH,punct,gon,9,(...),1,I,20,1,I,20
218608,30,3,6.310,9.787,3.477,I,21,3,2,1,7,DANNY;,And,And,Word,"",CCONJ,CC,cc,talking,25,and,1,I,21,1,I,21
218609,30,3,6.310,9.787,3.477,I,22,3,3,2,6,DANNY;,we,we,Word,"",PRON,PRP,nsubj,talking,25,-PRON-,1,I,22,1,I,22
218610,30,3,6.310,9.787,3.477,I,23,3,4,3,5,DANNY;,'ve,'ve,Word,"",AUX,VBP,aux,talking,25,have,1,I,23,1,I,23
218611,30,3,6.310,9.787,3.477,I,24,3,5,4,4,DANNY;,been,been,Word,"",AUX,VBN,aux,talking,25,be,1,I,24,1,I,24
218612,30,3,6.310,9.787,3.477,I,25,3,6,5,3,DANNY;,talking,talking,Word,"",VERB,VBG,conj,gon,9,talk,1,I,25,1,I,25
218613,30,3,6.310,9.787,3.477,I,26,3,7,6,2,DANNY;,about,about,Word,"",ADP,IN,prep,talking,25,about,1,I,26,1,I,26
218614,30,3,6.310,9.787,3.477,I,27,3,8,7,1,DANNY;,uh:,uh,Word,"",PROPN,NNP,punct,(Hx),28,uh:,1,I,27,1,I,27
218615,30,3,6.310,9.787,3.477,L,28,3,9,,,DANNY;,(Hx),(Hx),Vocalism,"",PROPN,NNP,pobj,about,26,(Hx),1,I,28,1,I,28
218616,30,3,6.310,9.787,3.477,O,29,3,10,,,DANNY;,",",",",EndNote,continuing,PUNCT,",",punct,(Hx),28,",",1,O,29,1,O,29
218618,30,4,10.741,11.478,0.737,B,31,4,1,,,DANNY;,(...),(...),Pause,"",PROPN,NNP,punct,Vision,32,(...),1,I,31,1,I,31
218619,30,4,10.741,11.478,0.737,L,32,4,2,1,1,DANNY;,Vision,Vision,Word,"",NOUN,NN,appos,(Hx),28,vision,1,I,32,1,L,32
218620,30,4,10.741,11.478,0.737,O,33,4,3,,,DANNY;,.,.,EndNote,final,PUNCT,.,punct,talking,25,.,1,O,33,1,O,33
218622,30,5,12.415,13.701,1.286,B,35,5,1,,,DANNY;,(...),(...),Pause,"",NOUN,NNS,punct,talking,25,(...),1,I,35,2,B,35
218623,30,5,12.415,13.701,1.286,I,36,5,2,1,4,DANNY;,And,And,Word,"",CCONJ,CC,cc,talking,25,and,1,I,36,2,I,36
218624,30,5,12.415,13.701,1.286,I,37,5,3,2,3,DANNY;,hearing,hearing,Word,"",VERB,VBG,conj,talking,25,hear,1,I,37,2,I,37
218625,30,5,12.415,13.701,1.286,I,38,5,4,3,2,DANNY;,from,from,Word,"",ADP,IN,prep,hearing,37,from,1,I,38,2,I,38
218626,30,5,12.415,13.701,1.286,L,39,5,5,4,1,DANNY;,God,God,Word,"",PROPN,NNP,pobj,from,38,God,1,I,39,2,L,39
218627,30,5,12.415,13.701,1.286,O,40,5,6,,,DANNY;,.,.,EndNote,final,PUNCT,.,punct,gon,9,.,1,O,40,2,O,40
218629,30,6,14.438,16.820,2.382,B,42,6,1,,,DANNY;,(...),(...),Pause,"",NUM,CD,punct,gon,9,(...),1,I,42,3,B,42
218630,30,6,14.438,16.820,2.382,I,43,6,2,,,DANNY;,(H),(H),Vocalism,"",NUM,CD,punct,gon,9,(h),1,I,43,3,I,43
218631,30,6,14.438,16.820,2.382,I,44,6,3,1,9,DANNY;,I,I,Word,"",PRON,PRP,nsubj,trying,46,-PRON-,1,I,44,3,I,44
218632,30,6,14.438,16.820,2.382,I,45,6,4,2,8,DANNY;,was,was,Word,"",AUX,VBD,aux,trying,46,be,1,I,45,3,I,45
