corpusSeq,docId,unitId,unitStart,unitEnd,unitDur,unitBil,tokenSeq,sequence,order,place,back,actor,transcript,text,kind,endNote,part,tag,depRel,headText,headId,Lemma,turnSeq,turnBil,turnOrder,pSentSeq,pSentBil,pSentOrder
293782,40,1,0.000,2.180,2.180,B,1,1,1,,,DEBRA;,(...),(...),Pause,"",PUNCT,'',punct,0.000,,(...),1,B,1,1,B,1
293783,40,1,0.000,2.180,2.180,I,2,1,2,,,DEBRA;,(H),(H),Vocalism,"",PROPN,NNP,appos,0.000,,(H),1,I,2,1,I,2
293784,40,1,0.000,2.180,2.180,I,3,1,3,1,5,DEBRA;,Good,Good,Word,"",ADJ,JJ,amod,afternoon,4,good,1,I,3,1,I,3
293785,40,1,0.000,2.180,2.180,I,4,1,4,2,4,DEBRA;,afternoon,afternoon,Word,"",NOUN,NN,compound,ladies,5,afternoon,1,I,4,1,I,4
293786,40,1,0.000,2.180,2.180,I,5,1,5,3,3,DEBRA;,ladies,ladies,Word,"",NOUN,NNS,dative,give,62,lady,1,I,5,1,I,5
293787,40,1,0.000,2.180,2.180,I,6,1,6,4,2,DEBRA;,and,and,Word,"",CCONJ,CC,cc,ladies,5,and,1,I,6,1,I,6
293788,40,1,0.000,2.180,2.180,L,7,1,7,5,1,DEBRA;,gentlemen,gentlemen,Word,"",NOUN,NNS,conj,ladies,5,gentleman,1,I,7,1,I,7
293789,40,1,0.000,2.180,2.180,O,8,1,8,,,DEBRA;,",",",",EndNote,continuing,PUNCT,",",punct,ladies,5,",",1,O,8,1,O,8
293791,40,2,2.180,4.579,2.399,B,10,2,1,,,DEBRA;,(H),(H),Vocalism,"",PUNCT,.,punct,ladies,5,(H),1,I,10,1,I,10
293792,40,2,2.180,4.579,2.399,I,11,2,2,1,11,DEBRA;,We,We,Word,"",PRON,PRP,nsubj,like,13,we,1,I,11,1,I,11
293793,40,2,2.180,4.579,2.399,I,12,2,3,2,10,DEBRA;,'d,'d,Word,"",VERB,MD,aux,like,13,would~have,1,I,12,1,I,12
293794,40,2,2.180,4.579,2.399,I,13,2,4,3,9,DEBRA;,like,like,Word,"",VERB,VBP,parataxis,ladies,5,like,1,I,13,1,I,13
293795,40,2,2.180,4.579,2.399,I,14,2,5,4,8,DEBRA;,to,to,Word,"",PART,TO,aux,welcome,15,to,1,I,14,1,I,14
293796,40,2,2.180,4.579,2.399,I,15,2,6,5,7,DEBRA;,welcome,welcome,Word,"",VERB,VB,xcomp,like,13,welcome,1,I,15,1,I,15
293797,40,2,2.180,4.579,2.399,I,16,2,7,6,6,DEBRA;,you,you,Word,"",PRON,PRP,dobj,welcome,15,-PRON-,1,I,16,1,I,16
293798,40,2,2.180,4.579,2.399,I,17,2,8,7,5,DEBRA;,to,to,Word,"",ADP,IN,prep,welcome,15,to,1,I,17,1,I,17
293799,40,2,2.180,4.579,2.399,I,18,2,9,8,4,DEBRA;,the,the,Word,"",DET,DT,det,Park,21,the,1,I,18,1,I,18
293800,40,2,2.180,4.579,2.399,I,19,2,10,9,3,DEBRA;,Kentucky,Kentucky,Word,"",PROPN,NNP,compound,Park,21,Kentucky,1,I,19,1,I,19
293801,40,2,2.180,4.579,2.399,I,20,2,11,10,2,DEBRA;,Horse,Horse,Word,"",PROPN,NNP,compound,Park,21,Horse,1,I,20,1,I,20
293802,40,2,2.180,4.579,2.399,L,21,2,12,11,1,DEBRA;,Park,Park,Word,"",PROPN,NNP,pobj,to,17,Park,1,I,21,1,I,21
293803,40,2,2.180,4.579,2.399,O,22,2,13,,,DEBRA;,",",",",EndNote,continuing,PUNCT,",",punct,ladies,5,",",1,O,22,1,O,22
293805,40,3,4.579,6.737,2.158,B,24,3,1,1,7,DEBRA;,and,and,Word,"",CCONJ,CC,cc,ladies,5,and,1,I,24,1,I,24
293806,40,3,4.579,6.737,2.158,I,25,3,2,2,6,DEBRA;,to,to,Word,"",ADP,IN,prep,ladies,5,to,1,I,25,1,I,25
293807,40,3,4.579,6.737,2.158,I,26,3,3,3,5,DEBRA;,the,the,Word,"",DET,DT,det,Hall,27,the,1,I,26,1,I,26
293808,40,3,4.579,6.737,2.158,I,27,3,4,4,4,DEBRA;,Hall,Hall,Word,"",PROPN,NNP,nmod,presentation,30,Hall,1,I,27,1,I,27
293809,40,3,4.579,6.737,2.158,I,28,3,5,5,3,DEBRA;,of,of,Word,"",ADP,IN,prep,Hall,27,of,1,I,28,1,I,28
293810,40,3,4.579,6.737,2.158,I,29,3,6,6,2,DEBRA;,Champions,Champions,Word,"",PROPN,NNPS,pobj,of,28,Champions,1,I,29,1,I,29
293811,40,3,4.579,6.737,2.158,L,30,3,7,7,1,DEBRA;,presentation,presentation,Word,"",NOUN,NN,pobj,to,25,presentation,1,I,30,1,L,30
293812,40,3,4.579,6.737,2.158,O,31,3,8,,,DEBRA;,.,.,EndNote,final,PUNCT,.,punct,ladies,5,.,1,O,31,1,O,31
293814,40,4,6.737,10.916,4.179,B,33,4,1,,,DEBRA;,(H),(H),Vocalism,"",NUM,CD,punct,ladies,5,(h),1,I,33,2,B,33
293815,40,4,6.737,10.916,4.179,I,34,4,2,1,15,DEBRA;,We,We,Word,"",PRON,PRP,nsubj,have,35,-PRON-,1,I,34,2,I,34
293816,40,4,6.737,10.916,4.179,I,35,4,3,2,14,DEBRA;,have,have,Word,"",AUX,VBP,parataxis,ladies,5,have,1,I,35,2,I,35
293817,40,4,6.737,10.916,4.179,I,36,4,4,3,13,DEBRA;,four,four,Word,"",NUM,CD,nummod,geldings,37,four,1,I,36,2,I,36
293818,40,4,6.737,10.916,4.179,I,37,4,5,4,12,DEBRA;,geldings,geldings,Word,"",NOUN,NNS,dobj,have,35,gelding,1,I,37,2,I,37
