corpusSeq,docId,unitId,unitStart,unitEnd,unitDur,unitBil,tokenSeq,sequence,order,place,back,actor,transcript,text,kind,endNote,part,tag,depRel,headText,headId,Lemma,turnSeq,turnBil,turnOrder,pSentSeq,pSentBil,pSentOrder
344634,47,1,0.000,1.496,1.496,B,1,1,1,,,FRED;,(H),(H),Vocalism,"",NOUN,NN,nmod,(.),2,(h),1,B,1,1,B,1
344635,47,1,0.000,1.496,1.496,I,2,1,2,,,FRED;,(.),(.),Pause,"",NUM,CD,appos,0.000,,(.),1,I,2,1,I,2
344636,47,1,0.000,1.496,1.496,I,3,1,3,,,FRED;,(H),(H),Vocalism,"",PROPN,NNP,appos,0.000,,(H),1,I,3,1,I,3
344637,47,1,0.000,1.496,1.496,L,4,1,4,1,1,FRED;,Yeah,Yeah,Word,"",INTJ,UH,dep,.,5,yeah,1,I,4,1,L,4
344638,47,1,0.000,1.496,1.496,O,5,1,5,,,FRED;,.,.,EndNote,final,PUNCT,.,cc,0.000,,.,1,O,5,1,O,5
344640,47,2,1.496,2.132,0.636,B,7,2,1,1,4,FRED;,I,I,Word,"",PRON,PRP,nsubj,tell,8,-PRON-,1,I,7,2,B,7
344641,47,2,1.496,2.132,0.636,I,8,2,2,2,3,FRED;,tell,tell,Word,"",VERB,VBP,relcl,2.132,,tell,1,I,8,2,I,8
344642,47,2,1.496,2.132,0.636,I,9,2,3,3,2,FRED;,you,you,Word,"",PRON,PRP,dative,tell,8,-PRON-,1,I,9,2,I,9
344643,47,2,1.496,2.132,0.636,L,10,2,4,4,1,FRED;,man,man,Word,"",NOUN,NN,dobj,tell,8,man,1,I,10,2,I,10
344644,47,2,1.496,2.132,0.636,O,11,2,5,,,FRED;,",",",",EndNote,continuing,PUNCT,",",punct,tell,8,",",1,O,11,2,O,11
344646,47,3,2.132,3.496,1.364,B,13,3,1,1,6,FRED;,that,that,Word,"",DET,WDT,mark,'s,15,that,1,I,13,2,I,13
