corpusSeq,docId,unitId,unitStart,unitEnd,unitDur,unitBil,tokenSeq,sequence,order,place,back,actor,transcript,text,kind,endNote,part,tag,depRel,headText,headId,Lemma,turnSeq,turnBil,turnOrder,pSentSeq,pSentBil,pSentOrder
83096,12,1,0.000,2.980,2.980,B,1,1,1,1,2,MONTOYA;,What,What,Word,"",PRON,WP,cc,0.000,,what,1,B,1,1,B,1
83097,12,1,0.000,2.980,2.980,L,2,1,2,2,1,MONTOYA;,else,else,Word,"",ADV,RB,advmod,What,1,else,1,I,2,1,L,2
83098,12,1,0.000,2.980,2.980,O,3,1,3,,,MONTOYA;,.,.,EndNote,final,PUNCT,.,punct,What,1,.,1,O,3,1,O,3
83100,12,2,2.980,7.460,4.480,B,5,2,1,,,MONTOYA;,(...),(...),Pause,"",NOUN,NNS,punct,deals,7,(...),1,I,5,2,B,5
83101,12,2,2.980,7.460,4.480,I,6,2,2,1,7,MONTOYA;,Politics,Politics,Word,"",NOUN,NN,compound,deals,7,politics,1,I,6,2,I,6
83102,12,2,2.980,7.460,4.480,I,7,2,3,2,6,MONTOYA;,deals,deals,Word,"",VERB,VBZ,nsubj,right,15,deal,1,I,7,2,I,7
83103,12,2,2.980,7.460,4.480,I,8,2,4,3,5,MONTOYA;,with,with,Word,"",ADP,IN,prep,deals,7,with,1,I,8,2,I,8
83104,12,2,2.980,7.460,4.480,I,9,2,5,4,4,MONTOYA;,the,the,Word,"",DET,DT,det,question,10,the,1,I,9,2,I,9
83105,12,2,2.980,7.460,4.480,I,10,2,6,5,3,MONTOYA;,question,question,Word,"",NOUN,NN,pobj,with,8,question,1,I,10,2,I,10
83106,12,2,2.980,7.460,4.480,I,11,2,7,6,2,MONTOYA;,of,of,Word,"",ADP,IN,prep,question,10,of,1,I,11,2,I,11
83107,12,2,2.980,7.460,4.480,L,12,2,8,7,1,MONTOYA;,power,power,Word,"",NOUN,NN,pobj,of,11,power,1,I,12,2,L,12
83108,12,2,2.980,7.460,4.480,O,13,2,9,,,MONTOYA;,.,.,EndNote,final,PUNCT,.,punct,deals,7,.,1,O,13,2,O,13
83110,12,3,7.460,7.860,0.400,U,15,3,1,1,1,MONTOYA;,right,right,Word,"",ADJ,JJ,ccomp,'s,20,right,1,I,15,3,U,15
83111,12,3,7.460,7.860,0.400,O,16,3,2,,,MONTOYA;,?,?,EndNote,appeal,PUNCT,.,punct,right,15,?,1,O,16,3,O,16
83113,12,4,8.060,9.760,1.700,B,18,4,1,,,MONTOYA;,(...),(...),Pause,"",INTJ,UH,punct,'s,20,(...),1,I,18,4,B,18
83114,12,4,8.060,9.760,1.700,I,19,4,2,1,6,MONTOYA;,That,That,Word,"",DET,DT,nsubj,'s,20,that,1,I,19,4,I,19
83115,12,4,8.060,9.760,1.700,I,20,4,3,2,5,MONTOYA;,'s,'s,Word,"",AUX,VBZ,ccomp,is,29,be,1,I,20,4,I,20
83116,12,4,8.060,9.760,1.700,I,21,4,4,3,4,MONTOYA;,the,the,Word,"",DET,DT,det,introduction,22,the,1,I,21,4,I,21
83117,12,4,8.060,9.760,1.700,I,22,4,5,4,3,MONTOYA;,introduction,introduction,Word,"",NOUN,NN,attr,'s,20,introduction,1,I,22,4,I,22
83118,12,4,8.060,9.760,1.700,I,23,4,6,5,2,MONTOYA;,to,to,Word,"",ADP,IN,prep,introduction,22,to,1,I,23,4,I,23
83119,12,4,8.060,9.760,1.700,L,24,4,7,6,1,MONTOYA;,empowerment,empowerment,Word,"",NOUN,NN,pobj,to,23,empowerment,1,I,24,4,L,24
83120,12,4,8.060,9.760,1.700,O,25,4,8,,,MONTOYA;,.,.,EndNote,final,PUNCT,.,punct,'s,20,.,1,O,25,4,O,25
83122,12,5,9.760,10.710,0.950,B,27,5,1,,,MONTOYA;,(.),(.),Pause,"",INTJ,UH,punct,is,29,(.),1,I,27,5,B,27
83123,12,5,9.760,10.710,0.950,I,28,5,2,1,3,MONTOYA;,What,What,Word,"",PRON,WP,attr,is,29,what,1,I,28,5,I,28
83124,12,5,9.760,10.710,0.950,I,29,5,3,2,2,MONTOYA;,is,is,Word,"",AUX,VBZ,ccomp,come,153,be,1,I,29,5,I,29
83125,12,5,9.760,10.710,0.950,L,30,5,4,3,1,MONTOYA;,power,power,Word,"",NOUN,NN,nsubj,is,29,power,1,I,30,5,L,30
83126,12,5,9.760,10.710,0.950,O,31,5,5,,,MONTOYA;,.,.,EndNote,final,PUNCT,.,punct,is,29,.,1,O,31,5,O,31
83128,12,6,10.710,11.950,1.240,B,33,6,1,,,MONTOYA;,(...),(...),Pause,"",NOUN,NN,punct,is,29,(...),1,I,33,6,B,33
83129,12,6,10.710,11.950,1.240,I,34,6,2,1,2,MONTOYA;,Very,Very,Word,"",ADV,RB,advmod,quickly,35,very,1,I,34,6,I,34
83130,12,6,10.710,11.950,1.240,L,35,6,3,2,1,MONTOYA;,quickly,quickly,Word,"",ADV,RB,advmod,come,38,quickly,1,I,35,6,I,35
83131,12,6,10.710,11.950,1.240,O,36,6,4,,,MONTOYA;,",",",",EndNote,continuing,PUNCT,",",punct,come,38,",",1,O,36,6,O,36
83133,12,7,11.950,12.550,0.600,B,38,7,1,1,2,MONTOYA;,come,come,Word,"",NOUN,NN,conj,is,29,come,1,I,38,6,I,38
83134,12,7,11.950,12.550,0.600,L,39,7,2,2,1,MONTOYA;,on,on,Word,"",ADP,RP,prt,come,38,on,1,I,39,6,I,39
83135,12,7,11.950,12.550,0.600,O,40,7,3,,,MONTOYA;,",",",",EndNote,continuing,PUNCT,",",punct,come,38,",",1,O,40,6,O,40
83137,12,8,12.550,14.770,2.220,B,42,8,1,,,MONTOYA;,(...),(...),Pause,"",PUNCT,'',punct,come,38,(...),1,I,42,6,I,42
83138,12,8,12.550,14.770,2.220,I,43,8,2,1,8,MONTOYA;,all,all,Word,"",DET,DT,nsubj,know,47,all,1,I,43,6,I,43
83139,12,8,12.550,14.770,2.220,I,44,8,3,2,7,MONTOYA;,of,of,Word,"",ADP,IN,prep,all,43,of,1,I,44,6,I,44
