X1,Unnamed: 0.1,discoID,uID,wID,turnID,Token_dt1,Token_dft,Word_dt1,Word_dft,speaker,unitStartTime,unitEndTime,partOfSpeech_Spacy,Tag,DepRel_Spacy,Head,Lemma,Norm,Prefix,Suffix,Is Alpha,kind,Is Overlap,Is Lengthened,EndNote,overlap,lag,laugh,unclear,%word,_word,Pseudograph,Pre-phonation,tokenPlace,place,placeBack,turnPlace,unitLenTokens,pause,microPause,wordStart,wordStop,clitic,hostID,timeExact
400932,NA,54,1,1,1,...,â€¦,NA,NA,CYNTHIA;,0,1.497,PUNCT,:,punct,CYNTHIA:,...,...,.,...,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,1,4,1,0,0,0.87,null,0,TRUE
400933,NA,54,1,2,1,Um,Um,Um,Um,CYNTHIA;,0,1.497,INTJ,UH,intj,4.944,um,um,U,Um,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,1,1,2,4,0,0,0.87,1.48,null,0,TRUE
400934,NA,54,1,3,1,",",",",",",",",CYNTHIA;,0,1.497,PUNCT,",",punct,4.944,",",",",",",",",FALSE,EndNote,FALSE,FALSE,continuing,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,3,4,0,0,1.48,1.497,null,0,FALSE
400935,NA,54,1,4,1,"
","
",NA,NA,CYNTHIA;,0,1.497,SPACE,_SP,NA,",","
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,NA,NA,4,4,0,0,1.497,1.497,null,0,FALSE
400936,NA,54,2,5,1,...,â€¦,NA,NA,CYNTHIA;,1.497,4.944,PUNCT,:,punct,4.944,...,...,.,...,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,5,13,1,0,1.497,1.857,null,0,TRUE
400937,NA,54,2,6,1,any,any,any,any,CYNTHIA;,1.497,4.944,DET,DT,appos,4.944,any,any,a,any,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,1,10,6,13,0,0,1.857,2.117,null,0,TRUE
400938,NA,54,2,7,1,of,of,of,of,CYNTHIA;,1.497,4.944,ADP,IN,prep,any,of,of,o,of,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,2,9,7,13,0,0,2.117,2.207,null,0,TRUE
400939,NA,54,2,8,1,you,you,you,you,CYNTHIA;,1.497,4.944,PRON,PRP,pobj,of,-PRON-,you,y,you,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,3,8,8,13,0,0,2.207,2.447,null,0,TRUE
400940,NA,54,2,9,1,who,who,who,who,CYNTHIA;,1.497,4.944,PRON,WP,nsubj,find,who,who,w,who,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,5,4,7,9,13,0,0,2.447,2.577,null,0,TRUE
400941,NA,54,2,10,1,find,find,find,find,CYNTHIA;,1.497,4.944,VERB,VBP,relcl,any,find,find,f,ind,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,6,5,6,10,13,0,0,2.577,2.927,null,0,TRUE
400942,NA,54,2,11,1,that,that,that,that,CYNTHIA;,1.497,4.944,ADP,IN,mark,enjoy,that,that,t,hat,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,7,6,5,11,13,0,0,2.927,3.137,null,0,TRUE
400943,NA,54,2,12,1,you,you,you,you,CYNTHIA;,1.497,4.944,PRON,PRP,nsubj,enjoy,-PRON-,you,y,you,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,8,7,4,12,13,0,0,3.137,3.257,null,0,TRUE
400944,NA,54,2,13,1,really,really,really,really,CYNTHIA;,1.497,4.944,ADV,RB,advmod,enjoy,really,really,r,lly,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,9,8,3,13,13,0,0,3.257,3.547,null,0,TRUE
400945,NA,54,2,14,1,enjoy,enjoy,enjoy,enjoy,CYNTHIA;,1.497,4.944,VERB,VBP,ccomp,find,enjoy,enjoy,e,joy,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,10,9,2,14,13,0,0,3.547,4.027,null,0,TRUE
400946,NA,54,2,15,1,storytelling,storytelling,storytelling,storytelling,CYNTHIA;,1.497,4.944,VERB,VBG,xcomp,enjoy,storytelle,storytelling,s,ing,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,11,10,1,15,13,0,0,4.027,4.927,null,0,TRUE
400947,NA,54,2,16,1,",",",",",",",",CYNTHIA;,1.497,4.944,PUNCT,",",punct,CYNTHIA:,",",",",",",",",FALSE,EndNote,FALSE,FALSE,continuing,NA,0,NA,NA,NA,NA,NA,NA,12,NA,NA,16,13,0,0,4.927,4.927,null,0,FALSE
