longId,discoId,unitId,tokenId,order,place,agent,transcript,transcript_LDC,text,text_LDC,kind,endNote,back,clitic,hostId,noSpaceAfter,unitStart,unitEnd,unitLen,wordStart,wordEnd,wordTimeExact,POS_Spacy,tag_Spacy,DepRel_Spacy,Head,Lemma,Norm,Prefix,Suffix,Is Alpha,overlap,Is Overlap,lag,Is Lag,pause,microPause,laugh,unclear,%word,_word,Pre-phonation,Pseudograph,turnId,turnOrder
103939,14,1,1,1,,FRED;,(...),...,(...),...,Pause,,,null,0,FALSE,0,2.53,4,,,TRUE,PUNCT,:,punct,FRED:,...,...,.,...,False,,False,0,False,1,0,,,,,,,1,1
103940,14,1,2,2,1,FRED;,Okay,Okay,Okay,Okay,Word,,1,null,0,TRUE,0,2.53,4,0,2.53,FALSE,INTJ,UH,intj,loan,okay,okay,O,kay,True,,False,0,False,0,0,,,,,,,1,2
103941,14,1,3,3,,FRED;,.,.,.,.,EndNote,final,,null,0,TRUE,0,2.53,4,0,2.53,FALSE,PUNCT,.,punct,Okay,.,.,.,.,False,,False,0,False,0,0,,,,,,,1,3
103942,14,1,4,4,,FRED;,"","","","",Newline,,,null,0,TRUE,0,2.53,4,0,2.53,FALSE,SPACE,_SP,,.,"","","","",False,,False,0,False,0,0,,,,,,,1,4
103943,14,2,5,1,1,FRED;,One:,One=,One,One,Word,,3,null,0,FALSE,2.53,4.73,6,0,2.53,FALSE,NUM,CD,punct,loan,one=,one=,O,ne=,False,,False,1,True,0,0,,,,,,,1,5
103944,14,2,6,2,2,FRED;,large,large,large,large,Word,,2,null,0,FALSE,2.53,4.73,6,0,2.53,FALSE,ADJ,JJ,amod,loan,large,large,l,rge,True,,False,0,False,0,0,,,,,,,1,6
103945,14,2,7,3,3,FRED;,loan,loan,loan,loan,Word,,1,null,0,FALSE,2.53,4.73,6,0,2.53,FALSE,NOUN,NN,appos,FRED:,loan,loan,l,oan,True,,False,0,False,0,0,,,,,,,1,7
103946,14,2,8,4,,FRED;,(Hx),(Hx),(Hx),(Hx),Vocalism,,,null,0,TRUE,2.53,4.73,6,0,2.53,FALSE,NOUN,NN,appos,loan,(hx),(hx),(,Hx),False,,False,0,False,0,0,,,,,,,1,8
103947,14,2,9,5,,FRED;,",",",",",",",",EndNote,continuing,,null,0,TRUE,2.53,4.73,6,0,2.53,FALSE,PUNCT,",",punct,loan,",",",",",",",",False,,False,0,False,0,0,,,,,,,1,9
103948,14,2,10,6,,FRED;,"","","","",Newline,,,null,0,TRUE,2.53,4.73,6,0,2.53,FALSE,SPACE,_SP,,",","","","","",False,,False,0,False,0,0,,,,,,,1,10
103949,14,3,11,1,,FRED;,(...),...,(...),...,Pause,,,null,0,FALSE,4.73,6.23,5,0,2.53,FALSE,PUNCT,:,punct,loan,...,...,.,...,False,,False,0,False,1,0,,,,,,,1,11
103950,14,3,12,2,1,FRED;,renewed,renewed,renewed,renewed,Word,,1,null,0,FALSE,4.73,6.23,5,0,2.53,FALSE,VERB,VBN,amod,(Hx),renew,renewed,r,wed,True,,False,0,False,0,0,,,,,,,1,12
103951,14,3,13,3,,FRED;,(Hx),(Hx),(Hx),(Hx),Vocalism,,,null,0,TRUE,4.73,6.23,5,0,2.53,FALSE,NOUN,NN,appos,loan,(hx),(hx),(,Hx),False,,False,0,False,0,0,,,,,,,1,13
103952,14,3,14,4,,FRED;,",",",",",",",",EndNote,continuing,,null,0,TRUE,4.73,6.23,5,0,2.53,FALSE,PUNCT,",",punct,loan,",",",",",",",",False,,False,0,False,0,0,,,,,,,1,14
103953,14,3,15,5,,FRED;,"","","","",Newline,,,null,0,TRUE,4.73,6.23,5,0,2.53,FALSE,SPACE,_SP,,",","","","","",False,,False,0,False,0,0,,,,,,,1,15
103954,14,4,16,1,,FRED;,(...),...,(...),...,Pause,,,null,0,FALSE,6.23,8.08,8,0,2.53,FALSE,PUNCT,:,punct,8.08,...,...,.,...,False,,False,0,False,1,0,,,,,,,1,16
103955,14,4,17,2,1,FRED;,a,a,a,a,Word,,4,null,0,FALSE,6.23,8.08,8,0,2.53,FALSE,DET,DT,quantmod,hundred,a,a,a,a,True,,False,0,False,0,0,,,,,,,1,17
103956,14,4,18,3,2,FRED;,hundred,hundred,hundred,hundred,Word,,3,null,0,FALSE,6.23,8.08,8,0,2.53,FALSE,NUM,CD,nummod,ninety-seven=,hundred,hundred,h,red,True,,False,0,False,0,0,,,,,,,1,18
103957,14,4,19,4,3,FRED;,ninety-seven:,ninety-seven=,ninety-seven,ninety-seven,Word,,2,null,0,FALSE,6.23,8.08,8,0,2.53,FALSE,NOUN,NNS,appos,8.08,ninety-seven=,ninety-seven=,n,en=,False,,False,1,True,0,0,,,,,,,1,19
103958,14,4,20,5,,FRED;,(.),..,(.),..,Pause,,,null,0,FALSE,6.23,8.08,8,0,2.53,FALSE,PUNCT,NFP,punct,thousand,..,..,.,..,False,,False,0,False,0,1,,,,,,,1,20
103959,14,4,21,6,4,FRED;,thousand,thousand,thousand,thousand,Word,,1,null,0,TRUE,6.23,8.08,8,0,2.53,FALSE,NUM,CD,appos,ninety-seven=,thousand,thousand,t,and,True,,False,0,False,0,0,,,,,,,1,21
103960,14,4,22,7,,FRED;,",",",",",",",",EndNote,continuing,,null,0,TRUE,6.23,8.08,8,0,2.53,FALSE,PUNCT,",",punct,loan,",",",",",",",",False,,False,0,False,0,0,,,,,,,1,22
103961,14,4,23,8,,FRED;,"","","","",Newline,,,null,0,TRUE,6.23,8.08,8,0,2.53,FALSE,SPACE,_SP,,",","","","","",False,,False,0,False,0,0,,,,,,,1,23
103962,14,5,24,1,1,FRED;,a,a,a,a,Word,,4,null,0,FALSE,8.08,9.23,6,0,2.53,FALSE,DET,DT,quantmod,eighty,a,a,a,a,True,,False,0,False,0,0,,,,,,,1,24
103963,14,5,25,2,2,FRED;,hundred,hundred,hundred,hundred,Word,,3,null,0,FALSE,8.08,9.23,6,0,2.53,FALSE,NUM,CD,compound,eighty,hundred,hundred,h,red,True,,False,0,False,0,0,,,,,,,1,25
103964,14,5,26,3,3,FRED;,eighty,eighty,eighty,eighty,Word,,2,null,0,FALSE,8.08,9.23,6,0,2.53,FALSE,NUM,CD,nummod,dollars,eighty,eighty,e,hty,True,,False,0,False,0,0,,,,,,,1,26
