X1,Unnamed: 0.1,discoID,uID,wID,turnID,Token_dt1,Token_dft,Word_dt1,Word_dft,speaker,unitStartTime,unitEndTime,partOfSpeech_Spacy,Tag,DepRel_Spacy,Head,Lemma,Norm,Prefix,Suffix,Is Alpha,kind,Is Overlap,Is Lengthened,EndNote,overlap,lag,laugh,unclear,%word,_word,Pseudograph,Pre-phonation,tokenPlace,place,placeBack,turnPlace,unitLenTokens,pause,microPause,wordStart,wordStop,clitic,hostID,timeExact
158023,NA,21,1,1,1,Come,Come,Come,Come,AUD1;,12.632,13.586,VERB,VB,advcl,hear,come,come,C,ome,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,3,1,5,0,0,12.632,12.722,null,0,FALSE
158024,NA,21,1,2,1,on,on,on,on,AUD1;,12.632,13.586,ADP,IN,prep,Come,on,on,o,on,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,2,2,2,5,0,0,12.722,13.112,null,0,TRUE
158025,NA,21,1,3,1,XWalter,#Walter,XWalter,Walter,AUD1;,12.632,13.586,PROPN,NNP,pobj,on,XWalter,xwalter,X,ter,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,#word,NA,NA,NA,NA,3,3,1,3,5,0,0,13.372,13.572,null,0,TRUE
158026,NA,21,1,4,1,.,.,.,.,AUD1;,12.632,13.586,PUNCT,.,punct,Come,.,.,.,.,FALSE,EndNote,FALSE,FALSE,final,NA,0,NA,NA,NA,NA,NA,NA,4,NA,NA,4,5,0,0,13.572,13.572,null,0,FALSE
158027,NA,21,1,5,1,"
","
",NA,NA,AUD1;,12.632,13.586,SPACE,_SP,NA,.,"
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,5,NA,NA,5,5,0,0,13.572,13.58597,null,0,TRUE
158028,NA,21,2,6,2,...,â€¦,NA,NA,AUD2;,13.518,14.431,PUNCT,NFP,punct,AUD2:,...,...,.,...,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,1,5,1,0,13.518,13.518,null,0,TRUE
158029,NA,21,2,7,2,amen,amen,amen,amen,AUD2;,13.518,14.431,ADV,RB,nmod,XWalter,amen,amen,a,men,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,1,2,2,5,0,0,13.518,13.948,null,0,TRUE
158030,NA,21,2,8,2,XWalter,#Walter,XWalter,Walter,AUD2;,13.518,14.431,PROPN,NNP,npadvmod,Come,XWalter,xwalter,X,ter,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,#word,NA,NA,NA,NA,3,2,1,3,5,0,0,13.948,14.418,null,0,TRUE
158031,NA,21,2,9,2,.,.,.,.,AUD2;,13.518,14.431,PUNCT,.,punct,14.439,.,.,.,.,FALSE,EndNote,FALSE,FALSE,final,NA,0,NA,NA,NA,NA,NA,NA,4,NA,NA,4,5,0,0,14.418,14.43102,null,0,TRUE
158032,NA,21,2,10,2,"
","
",NA,NA,AUD2;,13.518,14.431,SPACE,_SP,NA,.,"
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,5,NA,NA,5,5,0,0,14.418,14.43102,null,0,FALSE
158033,NA,21,3,11,3,XWalt,#Walt,XWalt,Walt,AUD3;,14.439,14.868,PROPN,NNP,npadvmod,Come,XWalt,xwalt,X,alt,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,#word,NA,NA,NA,NA,1,1,1,1,3,0,0,14.729,14.849,null,0,TRUE
158034,NA,21,3,12,3,",",",",",",",",AUD3;,14.439,14.868,PUNCT,",",punct,Come,",",",",",",",",FALSE,EndNote,FALSE,FALSE,continuing,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,2,3,0,0,14.729,14.849,null,0,FALSE
158035,NA,21,3,13,3,"
","
",NA,NA,AUD3;,14.439,14.868,SPACE,_SP,NA,",","
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,3,3,0,0,14.729,14.849,null,0,FALSE
