X1,Unnamed: 0.1,discoID,uID,wID,turnID,Token_dt1,Token_dft,Word_dt1,Word_dft,speaker,unitStartTime,unitEndTime,partOfSpeech_Spacy,Tag,DepRel_Spacy,Head,Lemma,Norm,Prefix,Suffix,Is Alpha,kind,Is Overlap,Is Lengthened,EndNote,overlap,lag,laugh,unclear,%word,_word,Pseudograph,Pre-phonation,tokenPlace,place,placeBack,turnPlace,unitLenTokens,pause,microPause,wordStart,wordStop,clitic,hostID,timeExact
334421,NA,45,1,1,1,...,â€¦,NA,NA,PATRICK;,0,2.471,PUNCT,NFP,punct,PATRICK:,...,...,.,...,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,1,7,1,0,NA,NA,null,0,TRUE
334422,NA,45,1,2,1,(SNIFF)=,(SNIFF):,(SNIFF),(SNIFF),PATRICK;,0,2.471,X,XX,punct,PATRICK:,(sniff)=,(sniff)=,(,F)=,FALSE,Vocalism,FALSE,TRUE,NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,2,7,0,0,0,2.471,null,0,FALSE
334423,NA,45,1,3,1,..,â€¥,NA,NA,PATRICK;,0,2.471,PUNCT,.,punct,PATRICK:,..,..,.,..,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,3,7,0,1,0,2.471,null,0,FALSE
334424,NA,45,1,4,1,(Hx)=,(Hx):,(Hx),(Hx),PATRICK;,0,2.471,X,XX,punct,PATRICK:,(hx)=,(hx)=,(,x)=,FALSE,Vocalism,FALSE,TRUE,NA,NA,1,NA,NA,NA,NA,NA,NA,4,NA,NA,4,7,0,0,0,2.471,null,0,FALSE
334425,NA,45,1,5,1,%Ow,(%)Ow,Ow,()Ow,PATRICK;,0,2.471,INTJ,UH,npadvmod,PATRICK:,%ow,%ow,%,%Ow,FALSE,Word,FALSE,FALSE,NA,NA,0,NA,NA,%word,NA,NA,NA,5,1,1,5,7,0,0,0,2.471,null,0,FALSE
334426,NA,45,1,6,1,.,.,.,.,PATRICK;,0,2.471,PUNCT,.,punct,PATRICK:,.,.,.,.,FALSE,EndNote,FALSE,FALSE,final,NA,0,NA,NA,NA,NA,NA,NA,6,NA,NA,6,7,0,0,0,2.471,null,0,FALSE
334427,NA,45,1,7,1,"
","
",NA,NA,PATRICK;,0,2.471,SPACE,_SP,NA,.,"
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,7,NA,NA,7,7,0,0,0,2.471,null,0,FALSE
334428,NA,45,2,8,2,..,â€¥,NA,NA,CORINNA;,2.471,3.59,PUNCT,.,punct,PATRICK:,..,..,.,..,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,1,8,0,1,2.581,2.581,null,0,TRUE
334429,NA,45,2,9,2,Is,Is,Is,Is,CORINNA;,2.471,3.59,VERB,VBZ,ccomp,meant,be,is,I,Is,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,1,5,2,8,0,0,2.581,2.741,null,0,TRUE
334430,NA,45,2,10,2,he,he,he,he,CORINNA;,2.471,3.59,PRON,PRP,nsubj,Is,-PRON-,he,h,he,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,2,4,3,8,0,0,2.741,2.821,null,0,TRUE
334431,NA,45,2,11,2,still,still,still,still,CORINNA;,2.471,3.59,ADV,RB,advmod,Is,still,still,s,ill,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,3,3,4,8,0,0,2.821,3.101,null,0,TRUE
334432,NA,45,2,12,2,a,a,a,a,CORINNA;,2.471,3.59,DET,DT,det,virgin,a,a,a,a,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,5,4,2,5,8,0,0,3.101,3.131,null,0,TRUE
334433,NA,45,2,13,2,virgin,virgin,virgin,virgin,CORINNA;,2.471,3.59,NOUN,NN,attr,Is,virgin,virgin,v,gin,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,6,5,1,6,8,0,0,3.131,3.571,null,0,TRUE
334434,NA,45,2,14,2,?,?,?,?,CORINNA;,2.471,3.59,PUNCT,.,punct,Is,?,?,?,?,FALSE,EndNote,FALSE,FALSE,appeal,NA,0,NA,NA,NA,NA,NA,NA,7,NA,NA,7,8,0,0,3.571,3.589957,null,0,TRUE
334435,NA,45,2,15,2,"
","
",NA,NA,CORINNA;,2.471,3.59,SPACE,_SP,NA,?,"
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,8,NA,NA,8,8,0,0,3.571,3.589957,null,0,FALSE
334436,NA,45,3,16,3,...,â€¦,NA,NA,PATRICK;,3.59,5.17,PUNCT,.,punct,Is,...,...,.,...,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,1,4,1,0,3.59,4.81,null,0,TRUE
334437,NA,45,3,17,3,[Uh],[Uh],Uh,Uh,PATRICK;,3.59,5.17,X,XX,attr,Is,[uh],[uh],[,Uh],FALSE,Word,TRUE,FALSE,NA,[],0,NA,NA,NA,NA,NA,NA,2,1,1,2,4,0,0,4.81,5.15,null,0,TRUE
334438,NA,45,3,18,3,",",",",",",",",PATRICK;,3.59,5.17,PUNCT,",",punct,Is,",",",",",",",",FALSE,EndNote,FALSE,FALSE,continuing,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,3,4,0,0,5.15,5.170045,null,0,TRUE
334439,NA,45,3,19,3,"
","
",NA,NA,PATRICK;,3.59,5.17,SPACE,_SP,NA,",","
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,NA,NA,4,4,0,0,4.81,4.81,null,0,TRUE
334440,NA,45,4,20,4,[Just],[Just],Just,Just,CORINNA;,4.771,6.046,X,XX,punct,CORINNA:,[just],[just],[,st],FALSE,Word,TRUE,FALSE,NA,[],0,NA,NA,NA,NA,NA,NA,1,1,4,1,6,0,0,4.811,4.971,null,0,TRUE
334441,NA,45,4,21,4,out,out,out,out,CORINNA;,4.771,6.046,ADP,IN,prep,Is,out,out,o,out,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,2,3,2,6,0,0,4.971,5.031,null,0,TRUE
334442,NA,45,4,22,4,of,of,of,of,CORINNA;,4.771,6.046,ADP,IN,prep,out,of,of,o,of,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,3,2,3,6,0,0,5.031,5.231,null,0,TRUE
334443,NA,45,4,23,4,cu[2riosity2],cu[2riosity2],curiosity,curiosity,CORINNA;,4.771,6.046,NOUN,NN,pobj,of,cu[2riosity2],cu[2riosity2],c,y2],FALSE,Word,TRUE,FALSE,NA,[],0,NA,NA,NA,NA,NA,NA,4,4,1,4,6,0,0,5.231,6.031,null,0,TRUE
334444,NA,45,4,24,4,",",",",",",",",CORINNA;,4.771,6.046,PUNCT,",",punct,Is,",",",",",",",",FALSE,EndNote,FALSE,FALSE,continuing,NA,0,NA,NA,NA,NA,NA,NA,5,NA,NA,5,6,0,0,6.031,6.045966,null,0,TRUE
334445,NA,45,4,25,4,"
","
",NA,NA,CORINNA;,4.771,6.046,SPACE,_SP,NA,",","
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,6,NA,NA,6,6,0,0,6.031,6.045966,null,0,FALSE
334446,NA,45,5,26,5,[2he,[2he,he,he,PATRICK;,5.457,6.405,PROPN,NNP,dep,bought,[2he,[2he,[,2he,FALSE,Word,TRUE,FALSE,NA,],0,NA,NA,NA,NA,NA,NA,1,1,4,1,6,0,0,5.457,5.527,null,0,TRUE
334447,NA,45,5,27,5,bought,bought,bought,bought,PATRICK;,5.457,6.405,VERB,VBD,conj,Is,buy,bought,b,ght,TRUE,Word,TRUE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,2,3,2,6,0,0,5.527,5.827,null,0,TRUE
334448,NA,45,5,28,5,a,a,a,a,PATRICK;,5.457,6.405,DET,DT,det,hook2]er,a,a,a,a,TRUE,Word,TRUE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,3,2,3,6,0,0,5.827,5.857,null,0,TRUE
334449,NA,45,5,29,5,hook2]er,hook2]er,hooker,hooker,PATRICK;,5.457,6.405,PROPN,NNP,dobj,bought,hook2]er,hook2]er,h,]er,FALSE,Word,TRUE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,4,1,4,6,0,0,5.857,6.307,null,0,TRUE
334450,NA,45,5,30,5,.,.,.,.,PATRICK;,5.457,6.405,PUNCT,.,punct,Is,.,.,.,.,FALSE,EndNote,FALSE,FALSE,final,],0,NA,NA,NA,NA,NA,NA,5,NA,NA,5,6,0,0,6.307,6.404982,null,0,TRUE
