X1,Unnamed: 0.1,discoID,uID,wID,turnID,Token_dt1,Token_dft,Word_dt1,Word_dft,speaker,unitStartTime,unitEndTime,partOfSpeech_Spacy,Tag,DepRel_Spacy,Head,Lemma,Norm,Prefix,Suffix,Is Alpha,kind,Is Overlap,Is Lengthened,EndNote,overlap,lag,laugh,unclear,%word,_word,Pseudograph,Pre-phonation,tokenPlace,place,placeBack,turnPlace,unitLenTokens,pause,microPause,wordStart,wordStop,clitic,hostID,timeExact
40486,NA,6,1,1,1,[Disgusting],[Disgusting],Disgusting,Disgusting,LENORE;,0,2.29,X,XX,nmod,2.29,[disgusting],[disgusting],[,ng],FALSE,Word,TRUE,FALSE,NA,[],0,NA,NA,NA,NA,NA,NA,1,1,1,1,3,0,0,1.67,2.289977,null,0,TRUE
40487,NA,6,1,2,1,.,.,.,.,LENORE;,0,2.29,PUNCT,.,punct,2.29,.,.,.,.,FALSE,EndNote,FALSE,FALSE,final,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,2,3,0,0,1.67,2.289977,null,0,FALSE
40488,NA,6,1,3,1,"
","
",NA,NA,LENORE;,0,2.29,SPACE,_SP,NA,.,"
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,3,3,0,0,1.67,2.289977,null,0,FALSE
40489,NA,6,2,4,2,[(TSK),[(TSK),(TSK),(TSK),ALINA;,1.69,2.19,X,XX,punct,2.29,[(tsk),[(tsk),[,SK),FALSE,Vocalism,TRUE,FALSE,NA,],0,NA,NA,NA,NA,NA,NA,1,NA,NA,1,6,0,0,1.69,1.69,null,0,TRUE
40490,NA,6,2,5,2,Well,Well,Well,Well,ALINA;,1.69,2.19,INTJ,UH,advmod,2.29,well,well,W,ell,TRUE,Word,TRUE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,1,3,2,6,0,0,1.69,1.96,null,0,TRUE
40491,NA,6,2,6,2,you,you,you,you,ALINA;,1.69,2.19,PRON,PRP,appos,2.29,-PRON-,you,y,you,TRUE,Word,TRUE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,2,2,3,6,0,0,1.96,2.04,null,0,TRUE
40492,NA,6,2,7,2,know],know],know,know,ALINA;,1.69,2.19,PROPN,NNP,appos,you,know],know],k,ow],FALSE,Word,TRUE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,3,1,4,6,0,0,2.04,2.17,null,0,TRUE
40493,NA,6,2,8,2,",",",",",",",",ALINA;,1.69,2.19,PUNCT,",",punct,2.29,",",",",",",",",FALSE,EndNote,FALSE,FALSE,continuing,],0,NA,NA,NA,NA,NA,NA,5,NA,NA,5,6,0,0,2.17,2.19,null,0,TRUE
40494,NA,6,2,9,2,"
","
",NA,NA,ALINA;,1.69,2.19,SPACE,_SP,NA,",","
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,6,NA,NA,6,6,0,0,1.69,1.69,null,0,TRUE
40495,NA,6,3,10,3,(Hx),(Hx),(Hx),(Hx),LENORE;,2.29,2.5,NUM,CD,npadvmod,2.5,(hx),(hx),(,Hx),FALSE,Vocalism,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,1,2,0,0,NA,NA,null,0,TRUE
