X1,Unnamed: 0.1,discoID,uID,wID,turnID,Token_dt1,Token_dft,Word_dt1,Word_dft,speaker,unitStartTime,unitEndTime,partOfSpeech_Spacy,Tag,DepRel_Spacy,Head,Lemma,Norm,Prefix,Suffix,Is Alpha,kind,Is Overlap,Is Lengthened,EndNote,overlap,lag,laugh,unclear,%word,_word,Pseudograph,Pre-phonation,tokenPlace,place,placeBack,turnPlace,unitLenTokens,pause,microPause,wordStart,wordStop,clitic,hostID,timeExact
220518,NA,30,1,1,1,...,â€¦,NA,NA,DANNY;,0,1,PUNCT,NFP,punct,0,...,...,.,...,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,1,3,1,0,1.81,3.49,null,0,TRUE
220519,NA,30,1,2,1,(H),(H),(H),(H),DANNY;,0,1,PUNCT,-LRB-,punct,6.31,(H),(h),(,(H),FALSE,Vocalism,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,2,3,0,0,1.81,3.49,null,0,TRUE
220520,NA,30,1,3,1,"
","
",NA,NA,DANNY;,0,1,SPACE,_SP,NA,(H),"
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,3,3,0,0,3.49,3.49,null,0,FALSE
220521,NA,30,2,4,1,...,â€¦,NA,NA,DANNY;,1.81,6.31,PUNCT,:,punct,6.31,...,...,.,...,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,4,16,1,0,3.49,3.49,null,0,FALSE
220522,NA,30,2,5,1,This,This,This,This,DANNY;,1.81,6.31,DET,DT,det,morning,this,this,T,his,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,1,13,5,16,0,0,3.49,3.66,null,0,TRUE
220523,NA,30,2,6,1,morning,morning,morning,morning,DANNY;,1.81,6.31,NOUN,NN,npadvmod,gon,morning,morning,m,ing,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,2,12,6,16,0,0,3.66,3.88,null,0,TRUE
220524,NA,30,2,7,1,we,we,we,we,DANNY;,1.81,6.31,PRON,PRP,nsubj,gon,we,we,w,we,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,3,11,7,16,0,0,3.88,4.01,host,0,TRUE
220525,NA,30,2,8,1,'re,'re,'re,'re,DANNY;,1.81,6.31,VERB,VBP,aux,gon,be,are,','re,FALSE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,5,4,10,8,16,0,0,3.88,4.01,clitic,7,TRUE
220526,NA,30,2,9,1,gon,gon,gon,gon,DANNY;,1.81,6.31,VERB,VBG,appos,6.31,go,going,g,gon,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,6,5,9,9,16,0,0,4.01,4.21,host,0,TRUE
220527,NA,30,2,10,1,na,na,na,na,DANNY;,1.81,6.31,PART,TO,aux,looking,to,to,n,na,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,7,6,8,10,16,0,0,4.01,4.21,clitic,9,TRUE
220528,NA,30,2,11,1,be,be,be,be,DANNY;,1.81,6.31,VERB,VB,aux,looking,be,be,b,be,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,8,7,7,11,16,0,0,4.21,4.34,null,0,TRUE
