X1,Unnamed: 0.1,discoID,uID,wID,turnID,Token_dt1,Token_dft,Word_dt1,Word_dft,speaker,unitStartTime,unitEndTime,partOfSpeech_Spacy,Tag,DepRel_Spacy,Head,Lemma,Norm,Prefix,Suffix,Is Alpha,kind,Is Overlap,Is Lengthened,EndNote,overlap,lag,laugh,unclear,%word,_word,Pseudograph,Pre-phonation,tokenPlace,place,placeBack,turnPlace,unitLenTokens,pause,microPause,wordStart,wordStop,clitic,hostID,timeExact
405573,NA,55,1,1,1,((APPLAUSE)),((APPLAUSE)),((APPLAUSE)),((APPLAUSE)),MANY;,0,21.077,PROPN,NNP,punct,21.077,((APPLAUSE)),((applause)),(,E)),FALSE,Action,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,1,2,0,0,0,0,null,0,TRUE
405574,NA,55,1,2,1,"
","
",NA,NA,MANY;,0,21.077,SPACE,_SP,NA,((APPLAUSE)),"
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,0,0,0,0,null,0,TRUE
405575,NA,55,2,3,2,...,â€¦,NA,NA,PERROT;,21.077,29.571,PUNCT,:,punct,MANY:,...,...,.,...,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,1,9,1,0,21.077,21.077,null,0,TRUE
405576,NA,55,2,4,2,Good,Good,Good,Good,PERROT;,21.077,29.571,ADJ,JJ,amod,afternoon,good,good,G,ood,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,1,5,2,9,0,0,21.077,21.207,null,0,TRUE
405577,NA,55,2,5,2,afternoon,afternoon,afternoon,afternoon,PERROT;,21.077,29.571,NOUN,NN,compound,ladies,afternoon,afternoon,a,oon,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,2,4,3,9,0,0,21.207,28.067,null,0,TRUE
405578,NA,55,2,6,2,ladies,ladies,ladies,ladies,PERROT;,21.077,29.571,NOUN,NNS,nsubj,(Hx),lady,ladies,l,ies,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,3,3,4,9,0,0,28.067,28.797,null,0,TRUE
405579,NA,55,2,7,2,and,and,and,and,PERROT;,21.077,29.571,CCONJ,CC,cc,ladies,and,and,a,and,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,5,4,2,5,9,0,0,28.797,28.907,null,0,TRUE
405580,NA,55,2,8,2,gentlemen,gentlemen,gentlemen,gentlemen,PERROT;,21.077,29.571,NOUN,NNS,conj,ladies,gentleman,gentlemen,g,men,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,6,5,1,6,9,0,0,28.907,29.337,null,0,TRUE
405581,NA,55,2,9,2,(Hx),(Hx),(Hx),(Hx),PERROT;,21.077,29.571,NOUN,NN,npadvmod,MANY:,(hx),(hx),(,Hx),FALSE,Vocalism,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,7,NA,NA,7,9,0,0,29.337,29.57101,null,0,TRUE
405582,NA,55,2,10,2,",",",",",",",",PERROT;,21.077,29.571,PUNCT,",",punct,31.367,",",",",",",",",FALSE,EndNote,FALSE,FALSE,continuing,NA,0,NA,NA,NA,NA,NA,NA,8,NA,NA,8,9,0,0,30.671,30.671,null,0,TRUE
405583,NA,55,2,11,2,"
","
",NA,NA,PERROT;,21.077,29.571,SPACE,_SP,NA,",","
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,9,NA,NA,9,9,0,0,30.671,30.671,null,0,TRUE
405584,NA,55,3,12,2,...,â€¦,NA,NA,PERROT;,29.571,31.367,PUNCT,:,punct,'s,...,...,.,...,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,10,6,1,0,30.671,30.671,null,0,TRUE
405585,NA,55,3,13,2,It,It,It,It,PERROT;,29.571,31.367,PRON,PRP,nsubj,'s,it,it,I,It,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,1,3,11,6,0,0,30.671,31.011,host,0,TRUE
405586,NA,55,3,14,2,'s,'s,'s,'s,PERROT;,29.571,31.367,VERB,VBZ,ccomp,said,be,is,','s,FALSE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,2,2,12,6,0,0,30.671,31.011,clitic,13,TRUE
405587,NA,55,3,15,2,uh,uh,uh,uh,PERROT;,29.571,31.367,INTJ,UH,intj,'s,uh,uh,u,uh,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,3,1,13,6,0,0,31.311,31.351,null,0,TRUE
405588,NA,55,3,16,2,",",",",",",",",PERROT;,29.571,31.367,PUNCT,",",punct,'s,",",",",",",",",FALSE,EndNote,FALSE,FALSE,continuing,NA,0,NA,NA,NA,NA,NA,NA,5,NA,NA,14,6,0,0,31.367,31.897,null,0,TRUE
405589,NA,55,3,17,2,"
","
",NA,NA,PERROT;,29.571,31.367,SPACE,_SP,NA,",","
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,6,NA,NA,15,6,0,0,31.897,31.897,null,0,TRUE
405590,NA,55,4,18,2,...,â€¦,NA,NA,PERROT;,31.367,34.49,PUNCT,NFP,punct,34.49,...,...,.,...,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,16,9,1,0,31.897,31.897,null,0,TRUE
405591,NA,55,4,19,2,truly,truly,truly,truly,PERROT;,31.367,34.49,ADV,RB,advmod,occasion,truly,truly,t,uly,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,1,5,17,9,0,0,31.897,32.307,null,0,TRUE
405592,NA,55,4,20,2,a,a,a,a,PERROT;,31.367,34.49,DET,DT,det,occasion,a,a,a,a,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,2,4,18,9,0,0,32.307,32.537,null,0,TRUE
405593,NA,55,4,21,2,historic,historic,historic,historic,PERROT;,31.367,34.49,ADJ,JJ,amod,occasion,historic,historic,h,ric,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,3,3,19,9,0,0,32.537,33.117,null,0,TRUE
405594,NA,55,4,22,2,occasion,occasion,occasion,occasion,PERROT;,31.367,34.49,NOUN,NN,appos,34.49,occasion,occasion,o,ion,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,5,4,2,20,9,0,0,33.117,33.737,null,0,TRUE
405595,NA,55,4,23,2,...,â€¦,NA,NA,PERROT;,31.367,34.49,PUNCT,:,punct,'s,...,...,.,...,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,6,NA,NA,21,9,1,0,33.737,33.917,null,0,TRUE
405596,NA,55,4,24,2,today,today,today,today,PERROT;,31.367,34.49,NOUN,NN,npadvmod,'s,today,today,t,day,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,7,5,1,22,9,0,0,33.917,34.127,null,0,TRUE
405597,NA,55,4,25,2,",",",",",",",",PERROT;,31.367,34.49,PUNCT,",",punct,'s,",",",",",",",",FALSE,EndNote,FALSE,FALSE,continuing,NA,0,NA,NA,NA,NA,NA,NA,8,NA,NA,23,9,0,0,34.127,34.49004,null,0,TRUE
405598,NA,55,4,26,2,"
","
",NA,NA,PERROT;,31.367,34.49,SPACE,_SP,NA,",","
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,9,NA,NA,24,9,0,0,34.49,35.41,null,0,TRUE
