X1,Unnamed: 0.1,discoID,uID,wID,turnID,Token_dt1,Token_dft,Word_dt1,Word_dft,speaker,unitStartTime,unitEndTime,partOfSpeech_Spacy,Tag,DepRel_Spacy,Head,Lemma,Norm,Prefix,Suffix,Is Alpha,kind,Is Overlap,Is Lengthened,EndNote,overlap,lag,laugh,unclear,%word,_word,Pseudograph,Pre-phonation,tokenPlace,place,placeBack,turnPlace,unitLenTokens,pause,microPause,wordStart,wordStop,clitic,hostID,timeExact
185137,NA,25,1,1,1,So,So,So,So,#FOSTER;,6.065,7.58,ADV,RB,advmod,laid,so,so,S,So,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,5,1,7,0,0,6.065,6.295,null,0,TRUE
185138,NA,25,1,2,1,Erasmus,Erasmus,Erasmus,Erasmus,#FOSTER;,6.065,7.58,PROPN,NNP,nsubj,laid,Erasmus,erasmus,E,mus,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,2,4,2,7,0,0,6.295,6.865,null,0,TRUE
185139,NA,25,1,3,1,laid,laid,laid,laid,#FOSTER;,6.065,7.58,VERB,VBD,ccomp,think,lay,laid,l,aid,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,3,3,3,7,0,0,6.865,7.185,null,0,TRUE
185140,NA,25,1,4,1,the,the,the,the,#FOSTER;,6.065,7.58,DET,DT,det,the-,the,the,t,the,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,4,2,4,7,0,0,7.185,7.445,null,0,TRUE
185141,NA,25,1,5,1,the-,theâ€“,the-,the,#FOSTER;,6.065,7.58,NOUN,NN,dobj,laid,the-,the-,t,he-,FALSE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,5,5,1,5,7,0,0,7.445,7.565,null,0,TRUE
185142,NA,25,1,6,1,--,â€”,--,â€”,#FOSTER;,6.065,7.58,PUNCT,:,punct,laid,--,-,-,--,FALSE,EndNote,FALSE,FALSE,break,NA,0,NA,NA,NA,NA,NA,NA,6,NA,NA,6,7,0,0,7.565,7.565,null,0,FALSE
185143,NA,25,1,7,1,"
","
",NA,NA,#FOSTER;,6.065,7.58,SPACE,_SP,NA,--,"
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,7,NA,NA,7,7,0,0,7.565,7.580011,null,0,TRUE
185144,NA,25,2,8,1,laid,laid,laid,laid,#FOSTER;,7.585,8.315,VERB,VBD,acl,8.315,lay,laid,l,aid,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,3,8,5,0,0,7.580011,7.865,null,0,FALSE
185145,NA,25,2,9,1,the,the,the,the,#FOSTER;,7.585,8.315,DET,DT,det,egg,the,the,t,the,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,2,2,9,5,0,0,7.865,7.995,null,0,TRUE
185146,NA,25,2,10,1,egg,egg,egg,egg,#FOSTER;,7.585,8.315,NOUN,NN,dobj,laid,egg,egg,e,egg,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,3,1,10,5,0,0,7.995,8.295,null,0,TRUE
185147,NA,25,2,11,1,",",",",",",",",#FOSTER;,7.585,8.315,PUNCT,",",punct,8.315,",",",",",",",",FALSE,EndNote,FALSE,FALSE,continuing,NA,0,NA,NA,NA,NA,NA,NA,4,NA,NA,11,5,0,0,8.295,8.575,null,0,FALSE
185148,NA,25,2,12,1,"
","
",NA,NA,#FOSTER;,7.585,8.315,SPACE,_SP,NA,",","
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,5,NA,NA,12,5,0,0,8.575,8.575,null,0,FALSE
185149,NA,25,3,13,1,which,which,which,which,#FOSTER;,8.315,9.54,DET,WDT,dobj,hatched,which,which,w,ich,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,3,13,5,0,0,8.575,8.575,null,0,FALSE
185150,NA,25,3,14,1,Luther,Luther,Luther,Luther,#FOSTER;,8.315,9.54,PROPN,NNP,nsubj,hatched,Luther,luther,L,her,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,2,2,14,5,0,0,8.575,8.915,null,0,TRUE
