X1,Unnamed: 0.1,discoID,uID,wID,turnID,Token_dt1,Token_dft,Word_dt1,Word_dft,speaker,unitStartTime,unitEndTime,partOfSpeech_Spacy,Tag,DepRel_Spacy,Head,Lemma,Norm,Prefix,Suffix,Is Alpha,kind,Is Overlap,Is Lengthened,EndNote,overlap,lag,laugh,unclear,%word,_word,Pseudograph,Pre-phonation,tokenPlace,place,placeBack,turnPlace,unitLenTokens,pause,microPause,wordStart,wordStop,clitic,hostID,timeExact
0,NA,1,1,1,1,...,â€¦,NA,NA,LENORE;,0,9.21,PUNCT,:,punct,LENORE:,...,...,.,...,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,1,15,1,0,0,6.82,null,0,TRUE
1,NA,1,1,2,1,So,So,So,So,LENORE;,0,9.21,ADV,RB,advmod,need,so,so,S,So,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,1,11,2,15,0,0,6.82,7,null,0,TRUE
2,NA,1,1,3,1,you,you,you,you,LENORE;,0,9.21,PRON,PRP,nsubj,need,-PRON-,you,y,you,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,2,10,3,15,0,0,7,7.14,null,0,TRUE
3,NA,1,1,4,1,do,do,do,do,LENORE;,0,9.21,VERB,VBP,aux,need,do,do,d,do,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,3,9,4,15,0,0,7.14,7.25,host,0,TRUE
4,NA,1,1,5,1,n't,n't,n't,n't,LENORE;,0,9.21,ADV,RB,neg,need,not,not,n,n't,FALSE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,5,4,8,5,15,0,0,7.14,7.25,clitic,4,TRUE
5,NA,1,1,6,1,need,need,need,need,LENORE;,0,9.21,VERB,VB,acl,LENORE:,need,need,n,eed,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,6,5,7,6,15,0,0,7.25,7.39,null,0,TRUE
6,NA,1,1,7,1,to,to,to,to,LENORE;,0,9.21,PART,TO,aux,go,to,to,t,to,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,7,6,6,7,15,0,0,7.39,7.45,null,0,TRUE
7,NA,1,1,8,1,go,go,go,go,LENORE;,0,9.21,VERB,VB,xcomp,need,go,go,g,go,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,8,7,5,8,15,0,0,7.45,7.65,null,0,TRUE
8,NA,1,1,9,1,...,â€¦,NA,NA,LENORE;,0,9.21,PUNCT,NFP,punct,need,...,...,.,...,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,9,NA,NA,9,15,1,0,7.65,8.02,null,0,TRUE
9,NA,1,1,10,1,borrow,borrow,borrow,borrow,LENORE;,0,9.21,VERB,VB,conj,need,borrow,borrow,b,row,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,10,8,4,10,15,0,0,8.02,8.26,null,0,TRUE
10,NA,1,1,11,1,equipment,equipment,equipment,equipment,LENORE;,0,9.21,NOUN,NN,dobj,borrow,equipment,equipment,e,ent,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,11,9,3,11,15,0,0,8.32,8.62,null,0,TRUE
11,NA,1,1,12,1,from,from,from,from,LENORE;,0,9.21,ADP,IN,prep,borrow,from,from,f,rom,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,12,10,2,12,15,0,0,8.62,8.86,null,0,TRUE
12,NA,1,1,13,1,anybody,anybody,anybody,anybody,LENORE;,0,9.21,NOUN,NN,pobj,from,anybody,anybody,a,ody,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,13,11,1,13,15,0,0,8.86,9.210023,null,0,TRUE
13,NA,1,1,14,1,",",",",",",",",LENORE;,0,9.21,PUNCT,",",punct,need,",",",",",",",",FALSE,EndNote,FALSE,FALSE,continuing,NA,0,NA,NA,NA,NA,NA,NA,14,NA,NA,14,15,0,0,9.21,9.21,null,0,TRUE
14,NA,1,1,15,1,"
","
",NA,NA,LENORE;,0,9.21,SPACE,_SP,NA,",","
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,15,NA,NA,15,15,0,0,9.21,9.21,null,0,TRUE
15,NA,1,2,16,1,to,to,to,to,LENORE;,9.21,9.52,ADP,IN,prep,9.52,to,to,t,to,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,1,16,3,0,0,9.21,9.37,null,0,TRUE
16,NA,1,2,17,1,--,â€”,--,â€”,LENORE;,9.21,9.52,PUNCT,:,punct,need,--,-,-,--,FALSE,EndNote,FALSE,FALSE,break,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,17,3,0,0,9.37,9.519978,null,0,TRUE
17,NA,1,2,18,1,"
","
",NA,NA,LENORE;,9.21,9.52,SPACE,_SP,NA,--,"
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,18,3,0,0,9.52,13.39,null,0,TRUE
18,NA,1,3,19,1,...,â€¦,NA,NA,LENORE;,9.52,14.1,PUNCT,:,punct,need,...,...,.,...,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,19,7,1,0,13.39,13.39,null,0,TRUE
