X1,Unnamed: 0.1,discoID,uID,wID,turnID,Token_dt1,Token_dft,Word_dt1,Word_dft,speaker,unitStartTime,unitEndTime,partOfSpeech_Spacy,Tag,DepRel_Spacy,Head,Lemma,Norm,Prefix,Suffix,Is Alpha,kind,Is Overlap,Is Lengthened,EndNote,overlap,lag,laugh,unclear,%word,_word,Pseudograph,Pre-phonation,tokenPlace,place,placeBack,turnPlace,unitLenTokens,pause,microPause,wordStart,wordStop,clitic,hostID,timeExact
84091,NA,12,1,1,1,What,What,What,What,MONTOYA;,0,2.98,PRON,WP,appos,MONTOYA:,what,what,W,hat,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,2,1,4,0,0,0.89,1.25,null,0,TRUE
84092,NA,12,1,2,1,else,else,else,else,MONTOYA;,0,2.98,ADV,RB,advmod,What,else,else,e,lse,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,2,1,2,4,0,0,2.49,2.97,null,0,TRUE
84093,NA,12,1,3,1,.,.,.,.,MONTOYA;,0,2.98,PUNCT,.,punct,What,.,.,.,.,FALSE,EndNote,FALSE,FALSE,final,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,3,4,0,0,2.97,2.98,null,0,TRUE
84094,NA,12,1,4,1,"
","
",NA,NA,MONTOYA;,0,2.98,SPACE,_SP,NA,.,"
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,NA,NA,4,4,0,0,2.98,5.49,null,0,TRUE
84095,NA,12,2,5,1,...,â€¦,NA,NA,MONTOYA;,2.98,7.46,PUNCT,:,punct,deals,...,...,.,...,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,5,10,1,0,5.49,5.49,null,0,TRUE
84096,NA,12,2,6,1,Politics,Politics,Politics,Politics,MONTOYA;,2.98,7.46,NOUN,NNS,nsubj,deals,politic,politics,P,ics,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,1,7,6,10,0,0,5.49,6.04,null,0,TRUE
84097,NA,12,2,7,1,deals,deals,deals,deals,MONTOYA;,2.98,7.46,VERB,VBZ,appos,MONTOYA:,deal,deals,d,als,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,2,6,7,10,0,0,6.04,6.3,null,0,TRUE
84098,NA,12,2,8,1,with,with,with,with,MONTOYA;,2.98,7.46,ADP,IN,prep,deals,with,with,w,ith,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,3,5,8,10,0,0,6.3,6.45,null,0,TRUE
84099,NA,12,2,9,1,the,the,the,the,MONTOYA;,2.98,7.46,DET,DT,det,question,the,the,t,the,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,5,4,4,9,10,0,0,6.45,6.55,null,0,TRUE
84100,NA,12,2,10,1,question,question,question,question,MONTOYA;,2.98,7.46,NOUN,NN,pobj,with,question,question,q,ion,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,6,5,3,10,10,0,0,6.55,6.9,null,0,TRUE
84101,NA,12,2,11,1,of,of,of,of,MONTOYA;,2.98,7.46,ADP,IN,prep,question,of,of,o,of,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,7,6,2,11,10,0,0,6.9,7.01,null,0,TRUE
84102,NA,12,2,12,1,power,power,power,power,MONTOYA;,2.98,7.46,NOUN,NN,pobj,of,power,power,p,wer,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,8,7,1,12,10,0,0,7.01,7.45,null,0,TRUE
84103,NA,12,2,13,1,.,.,.,.,MONTOYA;,2.98,7.46,PUNCT,.,punct,deals,.,.,.,.,FALSE,EndNote,FALSE,FALSE,final,NA,0,NA,NA,NA,NA,NA,NA,9,NA,NA,13,10,0,0,7.45,7.46,null,0,TRUE
84104,NA,12,2,14,1,"
","
",NA,NA,MONTOYA;,2.98,7.46,SPACE,_SP,NA,.,"
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,10,NA,NA,14,10,0,0,7.46,7.46,null,0,TRUE
84105,NA,12,3,15,1,right,right,right,right,MONTOYA;,7.46,7.86,ADJ,JJ,advmod,MONTOYA:,right,right,r,ght,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,1,15,3,0,0,7.46,7.84,null,0,TRUE
84106,NA,12,3,16,1,?,?,?,?,MONTOYA;,7.46,7.86,PUNCT,.,punct,MONTOYA:,?,?,?,?,FALSE,EndNote,FALSE,FALSE,appeal,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,16,3,0,0,7.84,7.86,null,0,TRUE
84107,NA,12,3,17,1,"
","
",NA,NA,MONTOYA;,7.46,7.86,SPACE,_SP,NA,?,"
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,17,3,0,0,8.06,8.1,null,0,TRUE
84108,NA,12,4,18,1,...,â€¦,NA,NA,MONTOYA;,8.06,9.76,PUNCT,:,punct,'s,...,...,.,...,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,18,9,1,0,8.1,8.1,null,0,TRUE
84109,NA,12,4,19,1,That,That,That,That,MONTOYA;,8.06,9.76,DET,DT,nsubj,'s,that,that,T,hat,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,1,6,19,9,0,0,8.1,8.360001,host,0,TRUE
84110,NA,12,4,20,1,'s,'s,'s,'s,MONTOYA;,8.06,9.76,VERB,VBZ,cc,MONTOYA:,be,is,','s,FALSE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,2,5,20,9,0,0,8.1,8.360001,clitic,19,TRUE
84111,NA,12,4,21,1,the,the,the,the,MONTOYA;,8.06,9.76,DET,DT,det,introduction,the,the,t,the,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,3,4,21,9,0,0,8.360001,8.42,null,0,TRUE
84112,NA,12,4,22,1,introduction,introduction,introduction,introduction,MONTOYA;,8.06,9.76,NOUN,NN,attr,'s,introduction,introduction,i,ion,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,5,4,3,22,9,0,0,8.42,8.89,null,0,TRUE
84113,NA,12,4,23,1,to,to,to,to,MONTOYA;,8.06,9.76,ADP,IN,prep,introduction,to,to,t,to,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,6,5,2,23,9,0,0,8.89,9.160001,null,0,TRUE
84114,NA,12,4,24,1,empowerment,empowerment,empowerment,empowerment,MONTOYA;,8.06,9.76,NOUN,NN,pobj,to,empowerment,empowerment,e,ent,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,7,6,1,24,9,0,0,9.160001,9.740001,null,0,TRUE
84115,NA,12,4,25,1,.,.,.,.,MONTOYA;,8.06,9.76,PUNCT,.,punct,'s,.,.,.,.,FALSE,EndNote,FALSE,FALSE,final,NA,0,NA,NA,NA,NA,NA,NA,8,NA,NA,25,9,0,0,9.740001,9.76,null,0,TRUE
84116,NA,12,4,26,1,"
","
",NA,NA,MONTOYA;,8.06,9.76,SPACE,_SP,NA,.,"
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,9,NA,NA,26,9,0,0,9.76,9.76,null,0,TRUE
84117,NA,12,5,27,1,..,â€¥,NA,NA,MONTOYA;,9.76,10.71,PUNCT,.,punct,is,..,..,.,..,FALSE,Pause,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,27,6,0,1,9.76,9.76,null,0,TRUE
84118,NA,12,5,28,1,What,What,What,What,MONTOYA;,9.76,10.71,PRON,WP,attr,is,what,what,W,hat,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,1,3,28,6,0,0,9.76,9.900001,null,0,TRUE
