longId,discoId,unitId,tokenId,order,place,agent,transcript,transcript_LDC,text,text_LDC,kind,endNote,back,clitic,hostId,noSpaceAfter,unitStart,unitEnd,unitLen,wordStart,wordEnd,wordTimeExact,POS_Spacy,tag_Spacy,DepRel_Spacy,Head,Lemma,Norm,Prefix,Suffix,Is Alpha,overlap,Is Overlap,lag,Is Lag,pause,microPause,laugh,unclear,%word,_word,Pre-phonation,Pseudograph,turnId,turnOrder
323646,44,1,1,1,,CAM;,@@@,@@@,@@@,@@@,Laugh,,,null,0,FALSE,0,1.993,5,0,2.323,FALSE,PROPN,NNP,nmod,(H)=,@@@,@@@,@,@@@,False,,False,0,False,0,0,,,,,,,1,1
323647,44,1,2,2,,CAM;,(.),..,(.),..,Pause,,,null,0,FALSE,0,1.993,5,2.323,2.323,FALSE,PUNCT,NFP,punct,(H)=,..,..,.,..,False,,False,0,False,0,1,,,,,,,1,2
323648,44,1,3,3,,CAM;,@@,@@,@@,@@,Laugh,,,null,0,FALSE,0,1.993,5,2.323,2.323,FALSE,NOUN,NNS,nmod,(H)=,@@,@@,@,@@,False,,False,0,False,0,0,,,,,,,1,3
323649,44,1,4,4,,CAM;,(H):,(H)=,(H),(H),Vocalism,,,null,0,FALSE,0,1.993,5,2.323,2.323,FALSE,PUNCT,",",punct,1.993,(H)=,(h)=,(,H)=,False,,False,1,True,0,0,,,,,,,1,4
323650,44,1,5,5,,CAM;,"","","","",Newline,,,null,0,TRUE,0,1.993,5,2.323,2.323,FALSE,SPACE,_SP,,(H)=,"","","","",False,,False,0,False,0,0,,,,,,,1,5
323651,44,2,6,1,1,CAM;,No:,No=,No,No,Word,,1,null,0,TRUE,1.993,2.343,3,2.323,2.323,FALSE,NUM,CD,nummod,(H)=,no=,no=,N,No=,False,,False,1,True,0,0,,,,,,,1,6
323652,44,2,7,2,,CAM;,",",",",",",",",EndNote,continuing,,null,0,TRUE,1.993,2.343,3,2.323,2.323,FALSE,PUNCT,",",punct,1.993,",",",",",",",",False,,False,0,False,0,0,,,,,,,1,7
323653,44,2,8,3,,CAM;,"","","","",Newline,,,null,0,TRUE,1.993,2.343,3,2.323,2.342977,TRUE,SPACE,_SP,,",","","","","",False,,False,0,False,0,0,,,,,,,1,8
323654,44,3,9,1,1,CAM;,he,he,he,he,Word,,3,null,0,FALSE,2.343,2.858,5,2.342977,2.533,FALSE,PRON,PRP,nsubj,does,-PRON-,he,h,he,True,,False,0,False,0,0,,,,,,,1,9
323655,44,3,10,2,2,CAM;,does,does,does,does,Word,,2,host,0,TRUE,2.343,2.858,5,2.533,2.843,TRUE,VERB,VBZ,advcl,2.858,do,does,d,oes,True,,False,0,False,0,0,,,,,,,1,10
