X1,Unnamed: 0.1,discoID,uID,wID,turnID,Token_dt1,Token_dft,Word_dt1,Word_dft,speaker,unitStartTime,unitEndTime,partOfSpeech_Spacy,Tag,DepRel_Spacy,Head,Lemma,Norm,Prefix,Suffix,Is Alpha,kind,Is Overlap,Is Lengthened,EndNote,overlap,lag,laugh,unclear,%word,_word,Pseudograph,Pre-phonation,tokenPlace,place,placeBack,turnPlace,unitLenTokens,pause,microPause,wordStart,wordStop,clitic,hostID,timeExact
112486,NA,15,1,1,1,But,But,But,But,JOANNE;,2.66,2.805,CCONJ,CC,cc,2.805,but,but,B,But,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,1,1,3,0,0,2.66,2.79,null,0,TRUE
112487,NA,15,1,2,1,",",",",",",",",JOANNE;,2.66,2.805,PUNCT,",",punct,2.805,",",",",",",",",FALSE,EndNote,FALSE,FALSE,continuing,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,2,3,0,0,2.79,2.804989,null,0,TRUE
112488,NA,15,1,3,1,"
","
",NA,NA,JOANNE;,2.66,2.805,SPACE,_SP,NA,",","
","
","
","
",FALSE,Newline,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,3,3,0,0,2.805,2.805,null,0,TRUE
112489,NA,15,2,4,1,so,so,so,so,JOANNE;,2.805,4.685,ADV,RB,advmod,2.805,so,so,s,so,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,7,4,11,0,0,2.805,3.005,null,0,TRUE
112490,NA,15,2,5,1,these,these,these,these,JOANNE;,2.805,4.685,DET,DT,det,slides,these,these,t,ese,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,2,2,6,5,11,0,0,3.005,3.205,null,0,TRUE
112491,NA,15,2,6,1,slides,slides,slides,slides,JOANNE;,2.805,4.685,NOUN,NNS,nsubj,be,slide,slides,s,des,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,3,3,5,6,11,0,0,3.205,3.545,null,0,TRUE
112492,NA,15,2,7,1,<X,<#,NA,NA,JOANNE;,2.805,4.685,VERB,VBP,appos,slides,<x,<x,<,<X,FALSE,Tag,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,4,NA,NA,7,11,0,0,3.545,3.545,null,0,TRUE
112493,NA,15,2,8,1,should,should,should,should,JOANNE;,2.805,4.685,VERB,MD,aux,be,should,should,s,uld,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,5,4,4,8,11,0,0,3.545,3.665,null,0,TRUE
112494,NA,15,2,9,1,X>,#>,NA,NA,JOANNE;,2.805,4.685,PROPN,NNP,advmod,be,X>,x>,X,X>,FALSE,Tag,FALSE,FALSE,NA,NA,0,NA,#word,NA,NA,NA,NA,6,NA,NA,9,11,0,0,3.665,3.665,null,0,TRUE
112495,NA,15,2,10,1,be,be,be,be,JOANNE;,2.805,4.685,VERB,VB,ccomp,like,be,be,b,be,TRUE,Word,FALSE,FALSE,NA,NA,0,NA,NA,NA,NA,NA,NA,7,5,3,10,11,0,0,3.665,3.785,null,0,TRUE
